bert_base_mean0,bert_base_mean1,bert_base_mean2,bert_base_mean3,bert_base_mean4,bert_base_mean5,bert_base_mean6
0.5956279039382935,0.6469792723655701,0.6543033719062805,0.6161421537399292,0.6059960722923279,0.6718846559524536,0.6598031520843506
0.5674188733100891,0.6072747707366943,0.6767757534980774,0.724693775177002,0.7420915961265564,0.6751288175582886,0.7260619401931763
0.7077430486679077,0.6820462942123413,0.6676216125488281,0.8181247711181641,0.7928251624107361,0.7170031070709229,0.6701477766036987
0.4863564372062683,0.5669466257095337,0.6244839429855347,0.5530430674552917,0.609887421131134,0.5567768812179565,0.6144589185714722
0.7913545966148376,0.8132790923118591,0.8028740286827087,0.8224953413009644,0.8276967406272888,0.8378382921218872,0.80292147397995
0.4897761940956116,0.5050537586212158,0.3953528106212616,0.4264485239982605,0.35434576869010925,0.5001657605171204,0.38860395550727844
0.4236460328102112,0.4492087960243225,0.44982028007507324,0.43887561559677124,0.41255295276641846,0.4415711760520935,0.4535089433193207
0.9327834248542786,0.9385855793952942,0.9453600645065308,0.9455429315567017,0.9369291067123413,0.931268572807312,0.9461456537246704
0.4935815930366516,0.5002485513687134,0.5426473617553711,0.538640558719635,0.5701456069946289,0.5117875337600708,0.5447431206703186
0.7576749920845032,0.7859671711921692,0.771049439907074,0.7820507884025574,0.8033813238143921,0.7953771352767944,0.7766547203063965
0.6904338598251343,0.6954832673072815,0.7702643871307373,0.7193923592567444,0.7254770994186401,0.7074101567268372,0.7765562534332275
0.49513375759124756,0.5592687129974365,0.6501376032829285,0.685181200504303,0.6916536688804626,0.5656130313873291,0.6376293301582336
0.9176220297813416,0.9345348477363586,0.9364162087440491,0.909963846206665,0.91802978515625,0.9302386045455933,0.9360949397087097
0.8322893381118774,0.8561750054359436,0.8916045427322388,0.8066561818122864,0.8514716625213623,0.8540365695953369,0.883834719657898
0.8519143462181091,0.8552553057670593,0.8670457601547241,0.7912221550941467,0.8235402703285217,0.8495115041732788,0.8497697114944458
0.843373715877533,0.8326478004455566,0.9067925810813904,0.8548987507820129,0.8762925863265991,0.8541077375411987,0.9018359780311584
0.4842141270637512,0.48832303285598755,0.5279972553253174,0.5811281800270081,0.5969906449317932,0.4951397776603699,0.5017921328544617
0.9297030568122864,0.9334777593612671,0.9305450916290283,0.9345267415046692,0.9481346607208252,0.9258707165718079,0.9291183352470398
0.7427921891212463,0.7730602622032166,0.7807638645172119,0.7825606465339661,0.7805955410003662,0.7720242142677307,0.7756698131561279
0.7563464641571045,0.8910229802131653,0.8067957162857056,0.8680151700973511,0.9080901145935059,0.8935084342956543,0.8044514060020447
0.8761851191520691,0.8996297717094421,0.9493452906608582,0.8839775919914246,0.9216697812080383,0.8989513516426086,0.9508731961250305
0.5046364068984985,0.567481517791748,0.5592312216758728,0.5648698806762695,0.6140843629837036,0.5807837247848511,0.5656774640083313
0.8565419912338257,0.8176409006118774,0.8475745320320129,0.7530638575553894,0.8087923526763916,0.8121813535690308,0.853659451007843
0.8032721281051636,0.7833923101425171,0.7740411162376404,0.7065157890319824,0.7681516408920288,0.8121291995048523,0.8236134648323059
0.5930399298667908,0.6487436890602112,0.6464662551879883,0.6251276135444641,0.6751311421394348,0.6199290752410889,0.6538193225860596
0.5344633460044861,0.5643503665924072,0.6026132106781006,0.538739800453186,0.5266754031181335,0.5598277449607849,0.582406222820282
0.6467850804328918,0.6902934908866882,0.7484878301620483,0.6385562419891357,0.7405170202255249,0.6964130997657776,0.7603486180305481
0.8433800339698792,0.8473200798034668,0.8944398164749146,0.8755892515182495,0.898256242275238,0.8451802730560303,0.8874605298042297
0.6979249119758606,0.720854640007019,0.7628575563430786,0.718158483505249,0.7761340141296387,0.7224132418632507,0.7537718415260315
0.633918046951294,0.6541200280189514,0.7481236457824707,0.7004750370979309,0.7963884472846985,0.6530020236968994,0.7319203019142151
0.772696316242218,0.7807816863059998,0.8401393890380859,0.7488631010055542,0.8158410787582397,0.7709671854972839,0.8331652283668518
0.785305380821228,0.8366110324859619,0.8613795042037964,0.7754340767860413,0.8535022139549255,0.8398798108100891,0.8580241799354553
0.9064631462097168,0.9276376962661743,0.9505321383476257,0.9044363498687744,0.9300691485404968,0.9246569871902466,0.9495598673820496
0.679044246673584,0.65444415807724,0.6413483023643494,0.6930802464485168,0.6818548440933228,0.6644827127456665,0.6644962430000305
0.6936924457550049,0.744424045085907,0.7707001566886902,0.7326564788818359,0.7364519238471985,0.7204028367996216,0.7362908720970154
0.48851436376571655,0.4574781656265259,0.47216057777404785,0.562691867351532,0.56607985496521,0.456736296415329,0.4879131615161896
0.7728190422058105,0.8228102922439575,0.8261836171150208,0.7529813647270203,0.833113968372345,0.8258114457130432,0.8178466558456421
0.6998287439346313,0.7397897243499756,0.7572728395462036,0.7130957245826721,0.7328149676322937,0.7347596883773804,0.7519229054450989
0.8718509674072266,0.8660104274749756,0.8817245960235596,0.8788773417472839,0.879101574420929,0.8702241778373718,0.8780498504638672
0.9243704676628113,0.9253635406494141,0.9275452494621277,0.9068614840507507,0.9178161025047302,0.9204953908920288,0.9373955726623535
0.7635354995727539,0.7873867750167847,0.8826355934143066,0.8182772994041443,0.8539974689483643,0.8063309788703918,0.9002430438995361
0.7554642558097839,0.765765905380249,0.7947431802749634,0.8044576048851013,0.7910686135292053,0.7806286811828613,0.8298072814941406
0.6187637448310852,0.6144094467163086,0.7054343223571777,0.6260548830032349,0.7039234638214111,0.63141268491745,0.7111517786979675
0.944782018661499,0.9588499069213867,0.9264902472496033,0.9369038343429565,0.9321205019950867,0.9549294114112854,0.9299460053443909
0.5151711702346802,0.5439469218254089,0.5497855544090271,0.5559503436088562,0.5435433387756348,0.5406022667884827,0.5566906332969666
0.6794815063476562,0.7037540674209595,0.7459984421730042,0.7039216756820679,0.7640330195426941,0.695357084274292,0.7405058145523071
0.5533173680305481,0.6516661643981934,0.5599111318588257,0.5269685387611389,0.5505038499832153,0.6522536873817444,0.5440295338630676
0.5033836960792542,0.5088868737220764,0.7065786123275757,0.5757876038551331,0.7602484226226807,0.5236368179321289,0.720320463180542
0.7106363773345947,0.7544550895690918,0.7654021978378296,0.7831615209579468,0.7759537696838379,0.7529928684234619,0.7697137594223022
0.6363378763198853,0.6133732795715332,0.6570530533790588,0.7888242602348328,0.7243530750274658,0.654144823551178,0.7009706497192383
0.8157742619514465,0.8409326672554016,0.9290469288825989,0.77906334400177,0.8665531277656555,0.8352201581001282,0.9256781935691833
0.5786091089248657,0.6597687005996704,0.8158868551254272,0.6437853574752808,0.7804698944091797,0.6519323587417603,0.8201395273208618
0.6712616682052612,0.6953957676887512,0.8603206872940063,0.6962507963180542,0.7936074733734131,0.7032958269119263,0.8598611950874329
0.6285946369171143,0.6468523740768433,0.749579668045044,0.6805954575538635,0.760233461856842,0.6685109734535217,0.7375338077545166
0.6708498597145081,0.6980693936347961,0.7145847082138062,0.7327494621276855,0.7364704012870789,0.7026417255401611,0.6961551308631897
0.5882363319396973,0.5826771259307861,0.6946401000022888,0.6007180213928223,0.7258854508399963,0.5995671153068542,0.692887008190155
0.8045511841773987,0.8313742280006409,0.851372241973877,0.7328555583953857,0.7983273267745972,0.8379926681518555,0.8569528460502625
0.8583106398582458,0.8465177416801453,0.8868563175201416,0.8470184206962585,0.8942233920097351,0.8368557691574097,0.8877632021903992
0.9201449155807495,0.9378238320350647,0.8832690715789795,0.9241318106651306,0.8923816680908203,0.9295166730880737,0.8845690488815308
0.5913712382316589,0.6303653717041016,0.6958605051040649,0.6348490715026855,0.7588955163955688,0.6386144161224365,0.6998682022094727
0.5135314464569092,0.5509544610977173,0.6172142624855042,0.5540794134140015,0.643157958984375,0.562404990196228,0.6304445862770081
0.7086465358734131,0.7449154257774353,0.7954695820808411,0.7744060754776001,0.8091140389442444,0.7541588544845581,0.8023195862770081
0.7750230431556702,0.7913994193077087,0.7936838269233704,0.7205901741981506,0.755366325378418,0.7626239657402039,0.7603486776351929
0.47458475828170776,0.5330815315246582,0.5213742256164551,0.4929647743701935,0.47451165318489075,0.5286809206008911,0.5039987564086914
0.6420324444770813,0.6943838000297546,0.7310016751289368,0.6536155343055725,0.6928123235702515,0.7242758274078369,0.7493964433670044
0.5916870832443237,0.5778635740280151,0.7223526239395142,0.6753768920898438,0.7015922665596008,0.6038771867752075,0.7377402782440186
0.7213084697723389,0.7270482182502747,0.6838768124580383,0.7059885263442993,0.7089300155639648,0.730890154838562,0.6816582679748535
0.7440600991249084,0.7835249304771423,0.7369076609611511,0.8247032165527344,0.7904261946678162,0.7930291295051575,0.7393409013748169
0.8968250751495361,0.9056408405303955,0.952542245388031,0.9126846790313721,0.9470791220664978,0.9035745859146118,0.9595656394958496
0.28520363569259644,0.2190326750278473,0.1488601118326187,0.22427533566951752,0.2342224419116974,0.22255611419677734,0.1541588306427002
0.7913196086883545,0.8111104965209961,0.80579674243927,0.8063690066337585,0.7780212759971619,0.8097698092460632,0.798345685005188
0.5134254693984985,0.5371279120445251,0.6370013356208801,0.5968785881996155,0.5448482036590576,0.552139401435852,0.6448161602020264
0.7705549597740173,0.7826717495918274,0.7687711715698242,0.8546653985977173,0.7566553354263306,0.8030853867530823,0.7668116688728333
0.6279641389846802,0.6899734735488892,0.6896158456802368,0.6241970658302307,0.6710096001625061,0.6994997262954712,0.6846727132797241
0.8216740489006042,0.8344274759292603,0.8485637903213501,0.8258671164512634,0.8330259919166565,0.8371601700782776,0.8351494073867798
0.8498669862747192,0.8731008768081665,0.9255639314651489,0.904217541217804,0.9166958332061768,0.875636100769043,0.9112412333488464
0.8396902084350586,0.8012128472328186,0.8167492151260376,0.8374490737915039,0.8420992493629456,0.7968514561653137,0.8287098407745361
0.784626305103302,0.788874089717865,0.830800473690033,0.7537415623664856,0.8089685440063477,0.7917945384979248,0.8192644119262695
0.7151310443878174,0.6997159719467163,0.7653222680091858,0.7143932580947876,0.7216311097145081,0.6954622864723206,0.7656635046005249
0.5796644687652588,0.5870046615600586,0.5730409026145935,0.580208420753479,0.5508530735969543,0.6003211736679077,0.5738428831100464
0.610241174697876,0.6754735708236694,0.6999980211257935,0.7297610640525818,0.7638158798217773,0.7257746458053589,0.7645594477653503
0.7246031761169434,0.7444577813148499,0.8402907848358154,0.7046723365783691,0.758220374584198,0.7515327334403992,0.8367084860801697
0.7199518084526062,0.7365931272506714,0.792616069316864,0.6677228212356567,0.7483084201812744,0.7348895072937012,0.7934156060218811
0.6014336347579956,0.6565850377082825,0.7242775559425354,0.6090757846832275,0.634353518486023,0.6518537998199463,0.7185289263725281
0.6009337902069092,0.7003582119941711,0.6609266400337219,0.6463570594787598,0.6691799163818359,0.7080715894699097,0.6778756380081177
0.8080458045005798,0.8384131193161011,0.8929932117462158,0.8243138194084167,0.8610752820968628,0.8341249227523804,0.8842427730560303
0.7263451218605042,0.7657368183135986,0.8043914437294006,0.6805645823478699,0.7584311366081238,0.7774493098258972,0.8002297878265381
0.8746364116668701,0.8778359889984131,0.8847620487213135,0.8275771141052246,0.8669270873069763,0.8839731812477112,0.8806824088096619
0.6221938133239746,0.6564123034477234,0.7662674784660339,0.6392808556556702,0.7350208163261414,0.6639390587806702,0.7744386196136475
0.5817041397094727,0.6296640038490295,0.6597670316696167,0.524756669998169,0.6017817258834839,0.6188161373138428,0.6691198348999023
0.5379146337509155,0.5458629131317139,0.689651608467102,0.5628497004508972,0.7118527293205261,0.5593775510787964,0.6889320015907288
0.7903110384941101,0.8260021209716797,0.8876741528511047,0.81988126039505,0.8111218810081482,0.8286446928977966,0.8847881555557251
0.4992451071739197,0.5600889921188354,0.6326742768287659,0.5969632863998413,0.6910496950149536,0.5718356370925903,0.6381310224533081
0.9386343955993652,0.9315420389175415,0.919609010219574,0.9046145677566528,0.8813426494598389,0.932565450668335,0.9211423993110657
0.6071948409080505,0.6122559309005737,0.646662175655365,0.573859453201294,0.6176236867904663,0.6263407468795776,0.6500195264816284
0.7028648853302002,0.687192976474762,0.7431900501251221,0.6692717671394348,0.7165616154670715,0.6984291076660156,0.7444245219230652
0.557481586933136,0.5751965045928955,0.6937739849090576,0.6047256588935852,0.6815879940986633,0.5644720792770386,0.7070597410202026
0.8701768517494202,0.866924524307251,0.8662967085838318,0.8206040859222412,0.8216059803962708,0.8599212765693665,0.8631824254989624
0.7011262774467468,0.6795434951782227,0.7465131878852844,0.7230283617973328,0.8186759948730469,0.6890824437141418,0.7687203288078308
0.8538566827774048,0.8395646810531616,0.816043496131897,0.7914069294929504,0.6531781554222107,0.825575590133667,0.8145902752876282
0.8396660089492798,0.8584458231925964,0.8789728879928589,0.8416109085083008,0.8325514793395996,0.8684049248695374,0.861796498298645
0.6007373332977295,0.6171754002571106,0.69330233335495,0.6443835496902466,0.7648858428001404,0.642029345035553,0.7199320197105408
0.4703231751918793,0.4503425061702728,0.4327206313610077,0.48707640171051025,0.562248706817627,0.4655608534812927,0.4415866434574127
0.8178635239601135,0.798973023891449,0.7671581506729126,0.7792864441871643,0.7256844639778137,0.794537365436554,0.7613510489463806
0.8140133023262024,0.8149550557136536,0.8467941880226135,0.6686301827430725,0.7941165566444397,0.8026103973388672,0.836268424987793
0.6447485685348511,0.6464151740074158,0.675742506980896,0.686461865901947,0.7314870953559875,0.653663158416748,0.6795851588249207
0.6089500784873962,0.6191114783287048,0.779407262802124,0.6429139971733093,0.7321745157241821,0.6104462146759033,0.7713415622711182
0.5803525447845459,0.7139147520065308,0.6911167502403259,0.665380597114563,0.7037744522094727,0.717951238155365,0.6958000063896179
0.8605601191520691,0.8829787373542786,0.9092517495155334,0.9018345475196838,0.9147175550460815,0.8853678703308105,0.9030564427375793
0.23108559846878052,0.22779996693134308,0.22629596292972565,0.2011818140745163,0.20387549698352814,0.24681437015533447,0.23195846378803253
0.8477034568786621,0.8795063495635986,0.8936195969581604,0.7649843096733093,0.8300552368164062,0.8710675239562988,0.8869614601135254
0.8307016491889954,0.8562801480293274,0.9290127754211426,0.8416346907615662,0.9206689596176147,0.866509735584259,0.9245723485946655
0.7641286253929138,0.8030644655227661,0.7881959080696106,0.7868416905403137,0.7941958904266357,0.7991135716438293,0.7884094715118408
0.25293171405792236,0.2240523397922516,0.14021646976470947,0.20257329940795898,0.268440306186676,0.2287554144859314,0.13031871616840363
0.5405511856079102,0.6010804772377014,0.6693720817565918,0.5676707625389099,0.6510269045829773,0.5711823105812073,0.6705273985862732
0.44733378291130066,0.493648499250412,0.5310571193695068,0.4855341911315918,0.5663049221038818,0.4938027858734131,0.5413810610771179
0.4535139501094818,0.520106315612793,0.6319294571876526,0.43108856678009033,0.6254767775535583,0.5091407299041748,0.6360313296318054
0.38735195994377136,0.45544031262397766,0.5519909858703613,0.43823492527008057,0.4564443826675415,0.4596511721611023,0.5419495701789856
0.5328348278999329,0.6017034649848938,0.6208325028419495,0.6227560639381409,0.6957727074623108,0.5954920649528503,0.591167688369751
0.6102506518363953,0.6165643930435181,0.6931225657463074,0.6988053321838379,0.6805105805397034,0.6371733546257019,0.7104353308677673
0.6720055341720581,0.7101486921310425,0.755337119102478,0.6566872596740723,0.671745777130127,0.697136640548706,0.7315546274185181
0.49776989221572876,0.4983047544956207,0.5617128610610962,0.5650252103805542,0.6092051863670349,0.5175617337226868,0.5780172944068909
0.5064676403999329,0.5556702017784119,0.6552174091339111,0.5812057852745056,0.6763243675231934,0.5495133996009827,0.6619477868080139
0.6616494059562683,0.6914350986480713,0.703928530216217,0.6476665139198303,0.709287166595459,0.6903537511825562,0.7130396962165833
0.6861382126808167,0.7986839413642883,0.8723106384277344,0.7394074201583862,0.7796640396118164,0.7940782308578491,0.8667343258857727
0.934944748878479,0.9332428574562073,0.9368959665298462,0.9113025665283203,0.9340552687644958,0.9417316317558289,0.9405418634414673
0.8201181888580322,0.8434303402900696,0.8687407374382019,0.8462987542152405,0.8810044527053833,0.8256660103797913,0.8709768652915955
0.625391960144043,0.657174289226532,0.6808779835700989,0.707451581954956,0.648699164390564,0.6771714687347412,0.6860474348068237
0.6842387318611145,0.6982483267784119,0.7483956217765808,0.7049850225448608,0.6756488680839539,0.7007557153701782,0.7456496357917786
0.7139024138450623,0.722288191318512,0.6777544021606445,0.7772567272186279,0.7330508828163147,0.7158850431442261,0.6709011197090149
0.8172779679298401,0.8247268199920654,0.825926661491394,0.7913742065429688,0.7916955351829529,0.8250075578689575,0.8133180141448975
0.6490207314491272,0.6641156077384949,0.7106584310531616,0.6871877908706665,0.7585617303848267,0.6556174159049988,0.7084941267967224
0.6126307249069214,0.6088233590126038,0.6923078894615173,0.7016163468360901,0.7470827102661133,0.6090733408927917,0.718735933303833
0.7919153571128845,0.7891800999641418,0.7931330800056458,0.7896218299865723,0.7743762731552124,0.782741129398346,0.7521321177482605
0.5782849192619324,0.7028681039810181,0.7810227274894714,0.7340108156204224,0.7242956757545471,0.6983276009559631,0.7741829752922058
0.5898488163948059,0.6560824513435364,0.7856502532958984,0.6567337512969971,0.7912064790725708,0.6528451442718506,0.7674846649169922
0.9667350649833679,0.9577136039733887,0.9540808200836182,0.9480384588241577,0.959638774394989,0.9502567648887634,0.9496064186096191
0.6114468574523926,0.6651439666748047,0.8393216729164124,0.6817980408668518,0.7458242774009705,0.6789064407348633,0.8341334462165833
0.8376696705818176,0.8599553108215332,0.905755341053009,0.8204959034919739,0.8655147552490234,0.8663304448127747,0.9081841111183167
0.6506450176239014,0.6931504011154175,0.6800779104232788,0.6340254545211792,0.6805598735809326,0.6878494024276733,0.6756876707077026
0.8679042458534241,0.8723658323287964,0.8928312063217163,0.8295467495918274,0.8686317205429077,0.8721365928649902,0.8860831260681152
0.5690689086914062,0.5586976408958435,0.6602357029914856,0.520851731300354,0.5742976665496826,0.5555413365364075,0.6530572175979614
0.8084986209869385,0.8533497452735901,0.8666982650756836,0.772608757019043,0.8184189200401306,0.85299152135849,0.857101321220398
0.6041982769966125,0.6021459102630615,0.6124209761619568,0.6193568110466003,0.6406233310699463,0.6300898790359497,0.618745744228363
0.7463375329971313,0.7717424035072327,0.8163759112358093,0.6948767304420471,0.7166624665260315,0.7628581523895264,0.818398118019104
0.8374857306480408,0.8454214334487915,0.8435938954353333,0.8391841650009155,0.8529526591300964,0.8666912913322449,0.8439687490463257
0.8176559805870056,0.8395422697067261,0.8763549327850342,0.7992693185806274,0.8261954188346863,0.8378027081489563,0.8704219460487366
0.5846061706542969,0.589612603187561,0.603711724281311,0.5601203441619873,0.5222151875495911,0.5800967812538147,0.6056964993476868
0.4255392253398895,0.4859314560890198,0.6499885320663452,0.5212869048118591,0.6770274043083191,0.507735550403595,0.6743243336677551
0.8013593554496765,0.835379421710968,0.7936365604400635,0.7506784796714783,0.7295311093330383,0.8299126625061035,0.7795962691307068
0.72056645154953,0.7708224058151245,0.7341704964637756,0.8189541101455688,0.7412239909172058,0.7723716497421265,0.7398218512535095
0.7210981249809265,0.7551226019859314,0.7386932969093323,0.7003645300865173,0.6638912558555603,0.7473838925361633,0.7363113164901733
0.5351256728172302,0.6001068949699402,0.7142140865325928,0.6408436298370361,0.7143484354019165,0.594856858253479,0.6989845037460327
0.9466793537139893,0.9503172039985657,0.9450687766075134,0.9375811815261841,0.9278878569602966,0.9442813396453857,0.9424381256103516
0.45644545555114746,0.5602750182151794,0.5949648022651672,0.5611661672592163,0.59806227684021,0.5538978576660156,0.5522379875183105
0.7039889097213745,0.7564159631729126,0.7656396627426147,0.7273625135421753,0.7504165172576904,0.7610624432563782,0.7552409768104553
0.5761401057243347,0.606489896774292,0.6782644987106323,0.6723703742027283,0.688615083694458,0.6155768036842346,0.6904043555259705
0.7492130398750305,0.679298996925354,0.6869634985923767,0.6753168106079102,0.6482681035995483,0.675207793712616,0.6838914752006531
0.7488547563552856,0.7573221325874329,0.8335919976234436,0.7174530625343323,0.824417233467102,0.7494237422943115,0.8289363384246826
0.6508470773696899,0.6936692595481873,0.7694041728973389,0.643970787525177,0.7459765672683716,0.6908995509147644,0.7764751315116882
0.7399123907089233,0.700042188167572,0.6940178871154785,0.6336575746536255,0.63981032371521,0.6669472455978394,0.6871042251586914
0.7445192337036133,0.8119707107543945,0.8751806020736694,0.77678382396698,0.8475334644317627,0.8031321167945862,0.881152868270874
0.849909782409668,0.8962582945823669,0.8584980368614197,0.8474804162979126,0.8577880859375,0.9017436504364014,0.8592208027839661
0.7683471441268921,0.7244812846183777,0.8246961236000061,0.7695813775062561,0.7915788292884827,0.7452294230461121,0.8246854543685913
0.8418488502502441,0.8490855097770691,0.8059970140457153,0.8707311153411865,0.8047756552696228,0.8418970704078674,0.8146660923957825
0.5617802739143372,0.6805865168571472,0.7348160743713379,0.6206185221672058,0.6650444865226746,0.6834869980812073,0.7313864827156067
0.7097401022911072,0.722129225730896,0.7365785241127014,0.6845555901527405,0.6906946301460266,0.7267966866493225,0.7378218173980713
0.6110417246818542,0.6101008057594299,0.6347840428352356,0.7226406335830688,0.6088172197341919,0.6263920068740845,0.6295114159584045
0.7040196061134338,0.7278922200202942,0.7483096718788147,0.6785945892333984,0.7152156829833984,0.6976619362831116,0.7363983392715454
0.7550199627876282,0.7500510811805725,0.8034214377403259,0.7621133327484131,0.7923294901847839,0.758091390132904,0.7912135720252991
0.6706559658050537,0.7564873695373535,0.8474711775779724,0.6993278861045837,0.8410488367080688,0.7596542239189148,0.8573838472366333
0.8747889399528503,0.8957330584526062,0.8418664336204529,0.8853721022605896,0.875400185585022,0.8976471424102783,0.8607812523841858
0.8303017020225525,0.81916743516922,0.9055734276771545,0.8255521655082703,0.8931196331977844,0.7984049916267395,0.9037885069847107
0.9064390659332275,0.8691222667694092,0.9054704308509827,0.8691785931587219,0.8820909261703491,0.8569478988647461,0.8972821235656738
0.6760312914848328,0.7077904343605042,0.7018303275108337,0.6891106367111206,0.7025206685066223,0.695939302444458,0.6980301737785339
0.6315022706985474,0.64427250623703,0.6894949078559875,0.7156746983528137,0.7100167870521545,0.6611256003379822,0.7076475620269775
0.9272361397743225,0.9365969300270081,0.937807559967041,0.9128756523132324,0.9090927243232727,0.9315048456192017,0.9369702339172363
0.684778094291687,0.7157244086265564,0.725418746471405,0.7054702043533325,0.7115867137908936,0.7046647071838379,0.6949996948242188
0.64434415102005,0.6537674069404602,0.7043289542198181,0.6407835483551025,0.6885141134262085,0.6495110988616943,0.7063474655151367
0.844354510307312,0.8302450180053711,0.8944217562675476,0.8307093977928162,0.81936115026474,0.8406220078468323,0.893966019153595
0.387858510017395,0.4820203483104706,0.5051750540733337,0.46110999584198,0.5566440224647522,0.4676784574985504,0.5112720727920532
0.6165450215339661,0.6695724725723267,0.751173198223114,0.7218320965766907,0.738743782043457,0.6746028661727905,0.7600971460342407
0.7367317080497742,0.6897308826446533,0.6955177783966064,0.7328144311904907,0.6995707154273987,0.6940978765487671,0.691820502281189
0.5988771915435791,0.6111710667610168,0.7142782807350159,0.6554035544395447,0.7052003145217896,0.5868461728096008,0.6953599452972412
0.42457306385040283,0.47804126143455505,0.5095335841178894,0.5025922656059265,0.5009616017341614,0.505699872970581,0.5143012404441833
0.7136439085006714,0.7373510003089905,0.7915042042732239,0.705751359462738,0.7159824371337891,0.7549562454223633,0.7987210750579834
0.6952041983604431,0.8046590685844421,0.7914379239082336,0.6385678052902222,0.694491982460022,0.8085331320762634,0.7879796028137207
0.718217134475708,0.7231929302215576,0.8629925847053528,0.7403314113616943,0.8633532524108887,0.7333564758300781,0.8718214631080627
0.6316953301429749,0.7004747986793518,0.7185017466545105,0.6514462232589722,0.6622190475463867,0.6989985108375549,0.7187061905860901
0.6898102164268494,0.735603928565979,0.7493799924850464,0.6947775483131409,0.7170594334602356,0.7368506789207458,0.7391108274459839
0.8422080874443054,0.853687584400177,0.8426131010055542,0.7994668483734131,0.8080174326896667,0.8544864654541016,0.8382004499435425
0.8171947002410889,0.8245468735694885,0.8227981328964233,0.8060274124145508,0.8493523597717285,0.8229356408119202,0.8206349611282349
0.6837117075920105,0.7651689648628235,0.8001670241355896,0.6974619626998901,0.7582401633262634,0.7738986611366272,0.782192587852478
0.7912825345993042,0.7954310178756714,0.7805142402648926,0.7207968831062317,0.6779587268829346,0.7848312854766846,0.7587656378746033
0.4391922354698181,0.47846341133117676,0.5278454422950745,0.4730677008628845,0.5347757935523987,0.47861576080322266,0.5249164700508118
0.6996230483055115,0.7496517896652222,0.8071965575218201,0.7178934216499329,0.8195104598999023,0.7709416151046753,0.8144518136978149
