bert_miniLM0,bert_miniLM1,bert_miniLM2,bert_miniLM3,bert_miniLM4,bert_miniLM5,bert_miniLM6
0.8508057594299316,0.7797406911849976,0.7306143045425415,0.7819821238517761,0.7365090250968933,0.7841764688491821,0.7419220209121704
0.05004207417368889,0.05690177530050278,0.030346019193530083,0.07108569145202637,0.06572337448596954,0.05976016819477081,0.022089529782533646
0.24766692519187927,0.24257904291152954,0.18577925860881805,0.39746323227882385,0.3818728029727936,0.23948343098163605,0.19291864335536957
-0.0264402087777853,0.046795085072517395,-0.02744229882955551,0.3115983307361603,0.20770519971847534,0.047410380095243454,-0.022082604467868805
0.16641972959041595,0.1999955028295517,0.2502606213092804,0.34249794483184814,0.4592861533164978,0.2259349226951599,0.2642097473144531
0.0523393377661705,0.12402993440628052,0.27907028794288635,0.22262878715991974,0.4159362018108368,0.12842608988285065,0.22172047197818756
0.8493123650550842,0.8533198833465576,0.7924997210502625,0.7759779095649719,0.7327451109886169,0.8425795435905457,0.780012309551239
0.7560657858848572,0.7500337958335876,0.8415793180465698,0.7250936031341553,0.8191778063774109,0.7476629018783569,0.8406878709793091
0.6604492664337158,0.6848846077919006,0.5302796959877014,0.704890787601471,0.6869084239006042,0.7022488117218018,0.528808057308197
0.5548596978187561,0.5367961525917053,0.7091968655586243,0.5229689478874207,0.6217818856239319,0.5432217717170715,0.6607820391654968
0.21737168729305267,0.19254085421562195,0.3564274311065674,0.4289252460002899,0.60306715965271,0.18967479467391968,0.37131789326667786
0.11816742271184921,0.09622441977262497,0.20436851680278778,0.2833908796310425,0.23613616824150085,0.08542459458112717,0.2098020613193512
0.20726414024829865,0.1429814249277115,0.3609926402568817,0.1951577216386795,0.47072911262512207,0.1428588628768921,0.3561527132987976
0.5895374417304993,0.5805745124816895,0.7256243228912354,0.6169149279594421,0.62837815284729,0.535619854927063,0.7171148061752319
0.3075123131275177,0.31158411502838135,0.3100926876068115,0.2769746482372284,0.2695121169090271,0.28993284702301025,0.3264560103416443
0.40670061111450195,0.4154837131500244,0.624027669429779,0.43760889768600464,0.5255721211433411,0.42034515738487244,0.6111611127853394
0.18213553726673126,0.13322396576404572,0.11294516921043396,0.1715836375951767,0.26593631505966187,0.13206946849822998,0.14733687043190002
0.7494031190872192,0.8040963411331177,0.8464517593383789,0.7591447830200195,0.8351640701293945,0.8030093908309937,0.8305087089538574
0.4082808494567871,0.3967222571372986,0.45607081055641174,0.5415621399879456,0.5744181871414185,0.48507314920425415,0.45694175362586975
0.8645985722541809,0.8395848870277405,0.8106858730316162,0.8749839067459106,0.8135526776313782,0.8321385979652405,0.8028116822242737
0.08250627666711807,0.12627148628234863,0.29671579599380493,0.30887600779533386,0.36266663670539856,0.1388259381055832,0.28863412141799927
0.028524791821837425,0.03066813014447689,0.24881616234779358,0.12508250772953033,0.39430734515190125,0.043476350605487823,0.26665425300598145
0.36310911178588867,0.38598835468292236,0.32355740666389465,0.5233002305030823,0.5237448215484619,0.4083675444126129,0.33595404028892517
0.5298022627830505,0.561626136302948,0.737641453742981,0.5823689103126526,0.7544869184494019,0.5526634454727173,0.7363662123680115
-0.07270398736000061,-0.0446908213198185,0.012881402857601643,0.07970909774303436,0.1570851355791092,-0.020114239305257797,0.046459101140499115
0.7510588765144348,0.7837315201759338,0.7401525974273682,0.6646850109100342,0.6670125126838684,0.7977287769317627,0.7308620810508728
0.22853386402130127,0.17990492284297943,0.28349485993385315,0.3025038540363312,0.40138715505599976,0.20564976334571838,0.279608815908432
0.19314008951187134,0.3104734420776367,0.29178476333618164,0.43286895751953125,0.3943259119987488,0.35678791999816895,0.3051987290382385
0.09104465693235397,0.047683753073215485,0.08944369107484818,0.10417012125253677,0.17707714438438416,0.05125875398516655,0.10246987640857697
0.6046857237815857,0.6233927011489868,0.7791534066200256,0.6028196215629578,0.6933097839355469,0.6174535751342773,0.7889667749404907
0.5015439391136169,0.5779220461845398,0.7223048210144043,0.6235272884368896,0.6930853128433228,0.620747983455658,0.7169581055641174
0.480199933052063,0.5570993423461914,0.7296503782272339,0.6053047180175781,0.8056881427764893,0.5812479853630066,0.7326799631118774
0.40868109464645386,0.4293687343597412,0.5821706652641296,0.5058784484863281,0.5539026856422424,0.4242793917655945,0.5041303038597107
0.15639664232730865,0.15604200959205627,0.2202007919549942,0.33712321519851685,0.3728555142879486,0.17281238734722137,0.23256590962409973
0.037781309336423874,-0.0037504881620407104,0.019570475444197655,0.12155479192733765,0.0721203088760376,-0.011194737628102303,0.02084364928305149
0.40058982372283936,0.3605242967605591,0.3716984689235687,0.5015511512756348,0.4214305281639099,0.3875725567340851,0.36506882309913635
0.6308901906013489,0.6515812277793884,0.7101414799690247,0.5535164475440979,0.6304114460945129,0.6226631999015808,0.6777790784835815
0.03453643620014191,-0.007721515838056803,-0.000976685550995171,0.23367248475551605,0.22076235711574554,0.0034077211748808622,0.019340163096785545
0.42864352464675903,0.4495144188404083,0.5232275724411011,0.48360875248908997,0.5616589188575745,0.45637401938438416,0.5297021865844727
0.2985853850841522,0.24767161905765533,0.3091837167739868,0.35380056500434875,0.3830752670764923,0.2709055244922638,0.3154158890247345
0.7351120114326477,0.7249300479888916,0.7590572237968445,0.7644808888435364,0.7460757493972778,0.7405640482902527,0.7509399652481079
0.056561555713415146,0.09056885540485382,0.10531047731637955,0.10247734189033508,0.12178891152143478,0.12737470865249634,0.10149173438549042
0.7981575727462769,0.7990322113037109,0.8081013560295105,0.7469936609268188,0.8251721262931824,0.7777877449989319,0.8084084391593933
0.7772289514541626,0.7211424708366394,0.7740837335586548,0.7571669816970825,0.8121208548545837,0.7196364402770996,0.7786221504211426
0.2705456018447876,0.2744956612586975,0.46292173862457275,0.3682761490345001,0.39359188079833984,0.3058919310569763,0.4722532331943512
-0.03795909136533737,-0.047513484954833984,-0.049188945442438126,-0.02267608791589737,-0.009606452658772469,-0.05230506509542465,-0.05211903154850006
0.09435956180095673,0.08317844569683075,0.25327250361442566,0.20020520687103271,0.37978020310401917,0.09044481068849564,0.24994806945323944
0.08201563358306885,0.05203339830040932,0.0845964252948761,0.18518005311489105,0.23358145356178284,0.10066155344247818,0.09837428480386734
0.17893186211585999,0.16819770634174347,0.3044377863407135,0.22529569268226624,0.3906083106994629,0.1496538668870926,0.3217572271823883
0.04278719052672386,0.018962807953357697,0.12438277155160904,0.005108237732201815,0.12774662673473358,0.047731928527355194,0.135027676820755
0.22839945554733276,0.267503947019577,0.3385846018791199,0.4840971827507019,0.569298505783081,0.2741970419883728,0.37417078018188477
0.6656072735786438,0.6510645151138306,0.5564298033714294,0.6039930582046509,0.6466100811958313,0.6347729563713074,0.5408116579055786
0.07291386276483536,0.09338925033807755,0.1365877389907837,0.12895341217517853,0.25558948516845703,0.10773332417011261,0.16000206768512726
0.028711849823594093,0.019213294610381126,0.13425353169441223,0.1064118891954422,0.2509106695652008,0.03852709382772446,0.15105390548706055
0.08698385953903198,0.06333229690790176,0.1676875501871109,0.12861458957195282,0.2203368842601776,0.0637957751750946,0.21032309532165527
0.3089832663536072,0.30389082431793213,0.36410680413246155,0.2398180514574051,0.3378169536590576,0.33024850487709045,0.4035390019416809
0.47089797258377075,0.38705357909202576,0.398438036441803,0.5112497210502625,0.41453608870506287,0.3907223343849182,0.4204026162624359
0.8552008271217346,0.8445681929588318,0.800744891166687,0.849605143070221,0.8262839913368225,0.8168954253196716,0.7945066094398499
0.5208254456520081,0.511292040348053,0.6491556167602539,0.5770185589790344,0.8042669892311096,0.5885441303253174,0.666625440120697
0.33302953839302063,0.33934858441352844,0.34760987758636475,0.20462408661842346,0.3592349588871002,0.2720925211906433,0.3435007929801941
0.2739022374153137,0.3132171630859375,0.3226627707481384,0.3497949242591858,0.3410699963569641,0.33945488929748535,0.3167881369590759
0.2929767370223999,0.3142453134059906,0.38675761222839355,0.4934149980545044,0.49467018246650696,0.3290683925151825,0.3841407001018524
0.545246958732605,0.5851710438728333,0.6929677128791809,0.5658842325210571,0.6587792038917542,0.6064921021461487,0.6793540120124817
0.17957492172718048,0.17737780511379242,0.3527790904045105,0.3215491473674774,0.5440198183059692,0.1873835176229477,0.34972721338272095
0.09219969063997269,0.03491399437189102,0.16020280122756958,0.10740028321743011,0.2683860659599304,0.04860933497548103,0.20251919329166412
0.6654845476150513,0.5923991203308105,0.4672713577747345,0.6388870477676392,0.5887287259101868,0.6096730828285217,0.5150835514068604
0.16614800691604614,0.20965927839279175,0.4320867359638214,0.29602476954460144,0.4396016299724579,0.24958854913711548,0.44242721796035767
0.5834017395973206,0.4575810432434082,0.4087793529033661,0.5422431230545044,0.4594385623931885,0.4741230607032776,0.42819440364837646
0.7885021567344666,0.7938398122787476,0.7781754732131958,0.7617928981781006,0.7946987152099609,0.7898245453834534,0.770561933517456
0.4621095061302185,0.4977598190307617,0.5387559533119202,0.40747466683387756,0.4795849919319153,0.5165106058120728,0.5230138897895813
0.7163384556770325,0.6679467558860779,0.6400303840637207,0.7193096280097961,0.7127776145935059,0.6406326293945312,0.6722974181175232
0.17406119406223297,0.24637986719608307,0.3036491572856903,0.27887654304504395,0.4548839330673218,0.236504465341568,0.3051612079143524
0.43968603014945984,0.3795284330844879,0.4238014817237854,0.4495028853416443,0.47635066509246826,0.41704249382019043,0.4158684015274048
0.1692241132259369,0.23257361352443695,0.40664395689964294,0.3946465849876404,0.5141640901565552,0.2399263083934784,0.38186120986938477
0.49186354875564575,0.5841477513313293,0.5908211469650269,0.5265985131263733,0.5816529393196106,0.5791372656822205,0.6034521460533142
0.03888571634888649,0.04394247755408287,0.09986019134521484,0.18951836228370667,0.152665913105011,0.06099947169423103,0.09417974948883057
0.26336321234703064,0.2706919014453888,0.27886778116226196,0.37087973952293396,0.3028908967971802,0.298833966255188,0.2992453873157501
0.5134440660476685,0.5123911499977112,0.5740132927894592,0.5143587589263916,0.5697982907295227,0.516677737236023,0.5681632161140442
0.4366958439350128,0.5867376327514648,0.5962656140327454,0.634012758731842,0.6505606770515442,0.5604771971702576,0.591180682182312
0.20363269746303558,0.23050683736801147,0.34134572744369507,0.35579290986061096,0.3752557635307312,0.2764861583709717,0.33306726813316345
0.006573447957634926,0.06328825652599335,0.22007246315479279,0.15357962250709534,0.2876366674900055,0.07469619810581207,0.25120073556900024
0.28436729311943054,0.35217782855033875,0.346967488527298,0.5137539505958557,0.46108853816986084,0.3710412383079529,0.3397798240184784
0.33195874094963074,0.4600408375263214,0.4271262288093567,0.5108447074890137,0.5641729831695557,0.40500307083129883,0.40909308195114136
0.1685320883989334,0.216358944773674,0.21880675852298737,0.26914483308792114,0.24781152606010437,0.21514864265918732,0.19092358648777008
0.18992336094379425,0.21858952939510345,0.19590061902999878,0.43274110555648804,0.37660887837409973,0.20676177740097046,0.18141651153564453
0.9241254329681396,0.8851791024208069,0.8471143245697021,0.8437334299087524,0.854297399520874,0.8758977651596069,0.8408656120300293
0.010772285982966423,0.009302511811256409,-0.01969189941883087,0.1606123149394989,0.08065669238567352,0.028572455048561096,-0.04846956208348274
0.2636270225048065,0.25442034006118774,0.3503482937812805,0.35313716530799866,0.4822803735733032,0.2541544437408447,0.3657039999961853
0.17003342509269714,0.12445464730262756,0.27689942717552185,0.19273178279399872,0.3222903311252594,0.11461690068244934,0.2808986306190491
0.6081122756004333,0.6294515132904053,0.7180261611938477,0.6222232580184937,0.7163757085800171,0.6336309313774109,0.685642421245575
0.34941205382347107,0.3117903172969818,0.37671318650245667,0.3557274043560028,0.44928792119026184,0.30024489760398865,0.3559319078922272
0.3154903054237366,0.4161064922809601,0.42703482508659363,0.37779441475868225,0.4087212383747101,0.4133683443069458,0.4268687069416046
0.052783139050006866,0.050190772861242294,0.013903690502047539,0.10873499512672424,0.07555495202541351,0.06965301185846329,0.08590984344482422
0.7242400050163269,0.6727768778800964,0.7138773202896118,0.7045670747756958,0.8061864376068115,0.6944742202758789,0.7392158508300781
0.7480238676071167,0.7908004522323608,0.7861636281013489,0.7389473915100098,0.6885373592376709,0.7921062707901001,0.7865607142448425
0.5662556290626526,0.5867748856544495,0.6864312887191772,0.5891105532646179,0.6434809565544128,0.5835403800010681,0.6561043858528137
0.11764439940452576,0.29889002442359924,0.3585173487663269,0.3716020882129669,0.489759236574173,0.291225403547287,0.37861397862434387
0.31368303298950195,0.31546127796173096,0.23415109515190125,0.39720308780670166,0.3562713861465454,0.2862096428871155,0.25691863894462585
0.139875590801239,0.1501031517982483,0.3344229757785797,0.2418109029531479,0.3982226550579071,0.1691179871559143,0.33896610140800476
0.4311501979827881,0.4307901859283447,0.45915088057518005,0.4699481427669525,0.49497953057289124,0.4303794205188751,0.4456615447998047
0.3144057095050812,0.3116772770881653,0.32810136675834656,0.211593359708786,0.26023852825164795,0.3163643777370453,0.272939532995224
0.33137062191963196,0.38158950209617615,0.4808407723903656,0.4993020296096802,0.5369348526000977,0.39463338255882263,0.4626397490501404
0.8454504609107971,0.8726931214332581,0.8495767712593079,0.8435759544372559,0.8516964316368103,0.8663246035575867,0.8400399684906006
0.8326076865196228,0.820569634437561,0.8242155909538269,0.8014309406280518,0.8978280425071716,0.8289425373077393,0.8360100984573364
0.7552573680877686,0.7710697650909424,0.7979469895362854,0.659241259098053,0.8314701914787292,0.7591700553894043,0.7599956393241882
0.6673240661621094,0.7121543884277344,0.8213257789611816,0.6085903644561768,0.7834128737449646,0.6956191062927246,0.8089331388473511
-0.04015720635652542,0.005422220099717379,0.1954575926065445,0.13069577515125275,0.28436607122421265,-0.010025974363088608,0.18784746527671814
0.3161452114582062,0.35480138659477234,0.46233293414115906,0.49154913425445557,0.507608950138092,0.3567838966846466,0.46114805340766907
0.826513409614563,0.8407537937164307,0.8179927468299866,0.7730208039283752,0.7454729676246643,0.8154560923576355,0.7958367466926575
0.6242595314979553,0.6483713388442993,0.6883453130722046,0.7001234292984009,0.7054156064987183,0.6318446397781372,0.6779873967170715
0.2360718697309494,0.19199465215206146,0.330963134765625,0.2953356206417084,0.3604656457901001,0.226252943277359,0.3326672911643982
0.6090294718742371,0.6368959546089172,0.6623727083206177,0.6028570532798767,0.5567609667778015,0.6509113311767578,0.6572075486183167
0.13671353459358215,0.1317179650068283,0.21091991662979126,0.27191469073295593,0.36525189876556396,0.14280211925506592,0.21063736081123352
0.041874006390571594,0.04054545238614082,0.21979522705078125,0.29102545976638794,0.46090418100357056,0.08158297091722488,0.23653621971607208
0.12541057169437408,0.1472821980714798,0.19996024668216705,0.3484609127044678,0.4226752817630768,0.18293508887290955,0.20462742447853088
0.21640326082706451,0.23716585338115692,0.32107657194137573,0.29114171862602234,0.4449949562549591,0.23488131165504456,0.3507229685783386
-0.05578072741627693,-0.09473341703414917,0.09427917748689651,0.012759119272232056,0.2730875313282013,-0.06448274850845337,0.12322442978620529
0.2711191773414612,0.3112908899784088,0.34739911556243896,0.44860345125198364,0.5282555818557739,0.344912052154541,0.35578879714012146
0.47387683391571045,0.5177208185195923,0.5992988348007202,0.46311596035957336,0.6113889813423157,0.48492535948753357,0.6022079586982727
0.34340378642082214,0.3767355978488922,0.5696351528167725,0.42140308022499084,0.6300604939460754,0.3888358473777771,0.5778422355651855
0.09106210619211197,0.10390149056911469,0.24270886182785034,0.2228289693593979,0.4707346260547638,0.10075359046459198,0.2664835453033447
0.19939403235912323,0.21573349833488464,0.294204443693161,0.2410237342119217,0.31932029128074646,0.2507514953613281,0.2780916690826416
0.32900065183639526,0.3349666893482208,0.3607475459575653,0.4379168152809143,0.49892836809158325,0.3648484945297241,0.3597624897956848
0.5668335556983948,0.7246181964874268,0.7309919595718384,0.6455185413360596,0.7016550898551941,0.7174275517463684,0.7219395041465759
0.5656542778015137,0.5445038676261902,0.586418628692627,0.5278761386871338,0.5676586627960205,0.5308910608291626,0.5779116749763489
0.37623751163482666,0.4052829444408417,0.4166652262210846,0.45377132296562195,0.41206344962120056,0.38686615228652954,0.4016819894313812
