bert_base_max0,bert_base_max1,bert_base_max2,bert_base_max3,bert_base_max4,bert_base_max5,bert_base_max6
0.7552008032798767,0.7595764994621277,0.7330443263053894,0.740546464920044,0.6932584643363953,0.7573911547660828,0.7329677939414978
0.9692251086235046,0.9657572507858276,0.9654828906059265,0.9710902571678162,0.9595337510108948,0.9643954634666443,0.9632329940795898
0.8331615328788757,0.8285630941390991,0.8095643520355225,0.8121020197868347,0.8261379599571228,0.8225356936454773,0.8093427419662476
0.8723637461662292,0.8770790696144104,0.8545604944229126,0.8682490587234497,0.8569282293319702,0.878368079662323,0.857535183429718
0.8830270171165466,0.8706890344619751,0.8811432123184204,0.8785587549209595,0.8530837297439575,0.8766219615936279,0.8792205452919006
0.8312532305717468,0.8344264626502991,0.8027386665344238,0.8687559366226196,0.8167209029197693,0.8271116018295288,0.8005793690681458
0.9541932344436646,0.9626985192298889,0.9654092788696289,0.9459919929504395,0.9460291266441345,0.9600767493247986,0.9645806550979614
0.9321824312210083,0.934231698513031,0.9476575255393982,0.910739004611969,0.9255775809288025,0.9324188828468323,0.9433762431144714
0.9243447184562683,0.9229291081428528,0.9217230081558228,0.9018425345420837,0.9003921747207642,0.917906641960144,0.9104712605476379
0.9279999136924744,0.9221572875976562,0.9394034743309021,0.9123220443725586,0.9175544381141663,0.9273985028266907,0.9355931282043457
0.7784247398376465,0.779185950756073,0.7827790975570679,0.7923012971878052,0.7984766364097595,0.7759609222412109,0.7730709314346313
0.9646722674369812,0.9631547331809998,0.9562845826148987,0.9559652805328369,0.9567766785621643,0.9565045237541199,0.9569023847579956
0.9076265096664429,0.9097225069999695,0.8810482621192932,0.9064502716064453,0.8895490765571594,0.907278299331665,0.8767541646957397
0.9187325239181519,0.9450182914733887,0.9027764201164246,0.9343492984771729,0.939778745174408,0.9423349499702454,0.9021645784378052
0.9289020299911499,0.9330983757972717,0.9553348422050476,0.941534698009491,0.9401651620864868,0.9375165700912476,0.9549805521965027
0.796876847743988,0.8470696806907654,0.7948307991027832,0.8311784863471985,0.8227867484092712,0.849151611328125,0.7967809438705444
0.9272168278694153,0.9032913446426392,0.9357722997665405,0.8905031085014343,0.9046114683151245,0.9071609973907471,0.9369242787361145
0.9336210489273071,0.9159824848175049,0.909734845161438,0.9011875987052917,0.89389967918396,0.9227848052978516,0.9166504144668579
0.87679523229599,0.8819864988327026,0.8635504841804504,0.8582566380500793,0.8450303077697754,0.8699251413345337,0.8653466105461121
0.8589629530906677,0.8578954339027405,0.8330463171005249,0.8395693302154541,0.7974609136581421,0.8559948205947876,0.8322681784629822
0.8906515836715698,0.8938347697257996,0.894406259059906,0.8488516807556152,0.8594912886619568,0.8870818018913269,0.8925786018371582
0.9205043911933899,0.9206585884094238,0.9274712204933167,0.9201948642730713,0.9274081587791443,0.9212963581085205,0.9256125092506409
0.89354407787323,0.8926121592521667,0.8894052505493164,0.873610258102417,0.8740350008010864,0.8892481327056885,0.8842408657073975
0.8490069508552551,0.8364238739013672,0.8658410906791687,0.852771520614624,0.8819049596786499,0.829377293586731,0.8627913594245911
0.9060156345367432,0.9116519093513489,0.9000325798988342,0.8798386454582214,0.8871121406555176,0.9038195013999939,0.9018182754516602
0.9062753915786743,0.9197008013725281,0.9104549884796143,0.8974541425704956,0.906351625919342,0.9150156378746033,0.9135361313819885
0.9475394487380981,0.9522181153297424,0.9697682857513428,0.9382213950157166,0.9647084474563599,0.948716402053833,0.9712529182434082
0.8989169597625732,0.8842591643333435,0.839422345161438,0.885983407497406,0.8345059752464294,0.8837110996246338,0.8313718438148499
0.8700350522994995,0.879731297492981,0.8844665288925171,0.8679095506668091,0.8570606112480164,0.869739830493927,0.86514812707901
0.8042407035827637,0.7865204811096191,0.7484262585639954,0.8195666074752808,0.7832650542259216,0.7941488027572632,0.7510063052177429
0.921928346157074,0.9273326396942139,0.9123557806015015,0.9019160866737366,0.9054098129272461,0.9264267683029175,0.9101381301879883
0.8876221776008606,0.8935703635215759,0.8720613718032837,0.9010454416275024,0.8785461783409119,0.894752025604248,0.8700211644172668
0.9509995579719543,0.9462577104568481,0.9480074644088745,0.9508122205734253,0.9380504488945007,0.9475662112236023,0.949068546295166
0.964381217956543,0.9596934914588928,0.9540026783943176,0.9540088772773743,0.9327524900436401,0.9574853777885437,0.9564534425735474
0.9161398410797119,0.9171259999275208,0.9380871057510376,0.9129310250282288,0.9334017634391785,0.9195953607559204,0.9484607577323914
0.916344165802002,0.911395251750946,0.9144647121429443,0.9042032957077026,0.8841273784637451,0.9134894013404846,0.9206658005714417
0.8682548999786377,0.8541365265846252,0.8737005591392517,0.8506700992584229,0.8670339584350586,0.8614940643310547,0.8768767714500427
0.9670479893684387,0.9730314612388611,0.9607818126678467,0.964956521987915,0.949927806854248,0.9705019593238831,0.959549069404602
0.8425812125205994,0.8289542198181152,0.7833853960037231,0.8356834053993225,0.7577593326568604,0.8273389935493469,0.7855328917503357
0.8753675818443298,0.8711287379264832,0.8579334020614624,0.8490973114967346,0.8417041301727295,0.8682087659835815,0.8488388061523438
0.8669136762619019,0.884739339351654,0.8278360366821289,0.8209823966026306,0.8201562762260437,0.8794977068901062,0.8219842314720154
0.8329864740371704,0.8212637305259705,0.8787093162536621,0.8439626693725586,0.8754215836524963,0.8251762986183167,0.879991888999939
0.8974015712738037,0.9018677473068237,0.9016562700271606,0.8977071046829224,0.8920705318450928,0.9004289507865906,0.900319516658783
0.8723019957542419,0.868614673614502,0.8655160665512085,0.8979135155677795,0.8855844736099243,0.8837060332298279,0.8788091540336609
0.9191359877586365,0.9185256361961365,0.9562796354293823,0.9023913145065308,0.9151638746261597,0.9176970720291138,0.95346999168396
0.8424881100654602,0.8636178970336914,0.9155002236366272,0.8428615927696228,0.8826650977134705,0.8632241487503052,0.9136070013046265
0.8733197450637817,0.8728993535041809,0.8973989486694336,0.8822148442268372,0.8455661535263062,0.8712185621261597,0.9024412631988525
0.8617253303527832,0.8639953136444092,0.8680832982063293,0.8841369152069092,0.8688481450080872,0.8611412048339844,0.8636378049850464
0.8632217645645142,0.8602195978164673,0.8404207229614258,0.8677507638931274,0.847602367401123,0.8629968166351318,0.8295162916183472
0.8410949110984802,0.8255512118339539,0.853358268737793,0.8163095116615295,0.844950795173645,0.818388044834137,0.8491440415382385
0.9053830504417419,0.9203022718429565,0.9189754724502563,0.8756513595581055,0.894684910774231,0.922105610370636,0.9220784306526184
0.9348981380462646,0.9206023216247559,0.9306976795196533,0.9273269772529602,0.9313146471977234,0.9129241108894348,0.931593120098114
0.9577125310897827,0.9582411646842957,0.9334232211112976,0.9588261246681213,0.9335220456123352,0.9551715850830078,0.9358217120170593
0.8622180819511414,0.860444962978363,0.8427460789680481,0.861524224281311,0.8803722262382507,0.8644157648086548,0.8432452082633972
0.8293784856796265,0.8228577971458435,0.788575291633606,0.7959514856338501,0.786726713180542,0.8223580121994019,0.7906507253646851
0.8845919966697693,0.8871525526046753,0.8949922323226929,0.8937000632286072,0.8941723704338074,0.8879052400588989,0.8930265307426453
0.9103123545646667,0.898135781288147,0.9101954102516174,0.8783583641052246,0.8825839757919312,0.8936735391616821,0.9049288630485535
0.8162257075309753,0.8215367794036865,0.7640619874000549,0.7833123207092285,0.7394736409187317,0.8178840279579163,0.7626245021820068
0.8746070861816406,0.8710112571716309,0.8746302127838135,0.8312714099884033,0.8422585725784302,0.8834830522537231,0.8738385438919067
0.8536285161972046,0.8411760926246643,0.8628971576690674,0.845730721950531,0.8426027894020081,0.8408558964729309,0.8621552586555481
0.9073255062103271,0.90456223487854,0.8436047434806824,0.8895024061203003,0.8443630337715149,0.9016429781913757,0.8365930318832397
0.8872641921043396,0.8953841924667358,0.8650864362716675,0.891480565071106,0.875644862651825,0.8924671411514282,0.8571130037307739
0.9341422319412231,0.9404547810554504,0.9610077738761902,0.9532813429832458,0.9600809216499329,0.9418052434921265,0.9660109281539917
0.6068803668022156,0.5740962624549866,0.4557405412197113,0.5552139282226562,0.4628407657146454,0.5623723864555359,0.4454798996448517
0.9075284600257874,0.9078508615493774,0.8969980478286743,0.9083916544914246,0.8877784609794617,0.9121316075325012,0.8975354433059692
0.8236989974975586,0.8170354962348938,0.824739396572113,0.8203405737876892,0.7601826190948486,0.8162305951118469,0.8273077011108398
0.9241378903388977,0.9238987565040588,0.9005722403526306,0.9412961006164551,0.8870916366577148,0.9293940663337708,0.8931272625923157
0.8637937307357788,0.8813518285751343,0.8630584478378296,0.8386204242706299,0.8299904465675354,0.8779265880584717,0.8581181764602661
0.9288650155067444,0.9257687926292419,0.9052599668502808,0.9059239625930786,0.8918710947036743,0.9237881898880005,0.9018537402153015
0.9195035696029663,0.9316402673721313,0.950890302658081,0.937226414680481,0.9518603682518005,0.9333757758140564,0.9476135969161987
0.9295617938041687,0.9089230895042419,0.9022409915924072,0.8979588747024536,0.9073339700698853,0.9042165875434875,0.9107463359832764
0.9158497452735901,0.9170719385147095,0.9136950373649597,0.9120334386825562,0.891412079334259,0.9140593409538269,0.9127477407455444
0.9015275239944458,0.8921446800231934,0.8899170160293579,0.8837577104568481,0.8671286702156067,0.8895348906517029,0.8828068971633911
0.8447945713996887,0.8366831541061401,0.8159891963005066,0.8128430247306824,0.7882128357887268,0.8394743204116821,0.8142980337142944
0.8582735061645508,0.8694751858711243,0.8577584624290466,0.8759742379188538,0.876617968082428,0.8816168904304504,0.8741592764854431
0.9163143038749695,0.9231356382369995,0.9310794472694397,0.9020892977714539,0.903200089931488,0.9258679747581482,0.9321110844612122
0.8915810585021973,0.9005792140960693,0.9006550312042236,0.8580824732780457,0.8726950883865356,0.8989461660385132,0.902920126914978
0.8881143927574158,0.8900816440582275,0.8920506238937378,0.8632403016090393,0.8474861979484558,0.8891521692276001,0.8848676681518555
0.8431337475776672,0.8746982216835022,0.8488494753837585,0.8336419463157654,0.8154095411300659,0.8759205341339111,0.8485149145126343
0.9383676648139954,0.9330434203147888,0.9523917436599731,0.9332883954048157,0.925480306148529,0.9314706921577454,0.9428467750549316
0.8964026570320129,0.9060155749320984,0.9114900231361389,0.8611450791358948,0.8636266589164734,0.9065675735473633,0.9127389192581177
0.9547665119171143,0.9521507024765015,0.9480506777763367,0.9287880063056946,0.9325652122497559,0.9512035846710205,0.9460316896438599
0.8468851447105408,0.8560730814933777,0.8876346945762634,0.8568090796470642,0.8796787261962891,0.8597344756126404,0.8902468681335449
0.8461856245994568,0.8464121222496033,0.8269546627998352,0.8009159564971924,0.7954211831092834,0.8379815220832825,0.8255243301391602
0.8675792217254639,0.8704404830932617,0.8903182744979858,0.850276529788971,0.8753741383552551,0.8721168041229248,0.8888562917709351
0.929623007774353,0.9275150895118713,0.9417426586151123,0.9081628918647766,0.9008462429046631,0.9269938468933105,0.941626787185669
0.8281733393669128,0.8398863077163696,0.8367443680763245,0.8530028462409973,0.8502930402755737,0.8413456678390503,0.8397676944732666
0.9598798155784607,0.9547033905982971,0.9564554691314697,0.9459714889526367,0.9314295053482056,0.9530126452445984,0.9524230360984802
0.8653337359428406,0.8614686727523804,0.8607124090194702,0.826812207698822,0.8351969122886658,0.8596029877662659,0.8577616810798645
0.8619579672813416,0.8712477087974548,0.884821355342865,0.8532690405845642,0.8799712061882019,0.8700054883956909,0.8882604241371155
0.86062091588974,0.8624278903007507,0.8516570329666138,0.8377945423126221,0.8082529902458191,0.8555140495300293,0.8477904796600342
0.9469227194786072,0.9447353482246399,0.9320604801177979,0.9286270141601562,0.8940661549568176,0.9409295916557312,0.9301649332046509
0.8878675103187561,0.8815789818763733,0.8848910331726074,0.9010517001152039,0.892167866230011,0.8921480774879456,0.8898749947547913
0.9372013807296753,0.9360368847846985,0.921403169631958,0.9171157479286194,0.8534509539604187,0.9347268342971802,0.9184477925300598
0.9243563413619995,0.9267452955245972,0.9326436519622803,0.9187304973602295,0.9051371812820435,0.9359511137008667,0.9281835556030273
0.8393657207489014,0.8177972435951233,0.8417397737503052,0.8318443298339844,0.8640931248664856,0.8389465808868408,0.8598940968513489
0.7799814939498901,0.7774733304977417,0.7030606865882874,0.7405475974082947,0.7438433766365051,0.7636916637420654,0.6871398091316223
0.9244679808616638,0.9228532314300537,0.9049438834190369,0.9150723218917847,0.879770040512085,0.9194932579994202,0.8954487442970276
0.9254289269447327,0.9376145601272583,0.930147647857666,0.8913469910621643,0.9078338146209717,0.9379584789276123,0.9307130575180054
0.8702670335769653,0.8579579591751099,0.8387736082077026,0.8477371335029602,0.85547935962677,0.8553974628448486,0.8392314910888672
0.864256739616394,0.8605714440345764,0.9068800806999207,0.8636271357536316,0.8628342747688293,0.8548542261123657,0.902386486530304
0.8633285760879517,0.877761721611023,0.8741741180419922,0.8453811407089233,0.821488082408905,0.8703144788742065,0.8644695281982422
0.9442091584205627,0.9452483654022217,0.9366346001625061,0.937971830368042,0.9168444871902466,0.9444172382354736,0.9354727268218994
0.6606989502906799,0.6365105509757996,0.6048014163970947,0.6152659058570862,0.5815147757530212,0.6442700624465942,0.6092522740364075
0.9202879667282104,0.929996132850647,0.950125515460968,0.862981379032135,0.9206640720367432,0.9290145039558411,0.9478928446769714
0.9293198585510254,0.9289721846580505,0.9402382373809814,0.917232096195221,0.9363059401512146,0.9302917718887329,0.9389312267303467
0.90837562084198,0.9096616506576538,0.9018124938011169,0.8960364460945129,0.8949571847915649,0.9079812169075012,0.9001762270927429
0.5950629711151123,0.581450343132019,0.5261906981468201,0.6133134961128235,0.6055743098258972,0.5989021062850952,0.5177990794181824
0.8391059637069702,0.8495876789093018,0.8442336320877075,0.822854220867157,0.8198716640472412,0.8392483592033386,0.8454225659370422
0.7984485626220703,0.7986364960670471,0.7883801460266113,0.7868137955665588,0.7783200144767761,0.7955504059791565,0.7946153879165649
0.7629711627960205,0.7895364165306091,0.8231465816497803,0.7559201717376709,0.7997077703475952,0.7915724515914917,0.8236641883850098
0.8035273551940918,0.7994323968887329,0.7935999631881714,0.7980345487594604,0.7689024209976196,0.8036643266677856,0.7825056314468384
0.8510750532150269,0.8557392954826355,0.8285837173461914,0.8550567030906677,0.8747503757476807,0.8462537527084351,0.8112843632698059
0.8771863579750061,0.8691109418869019,0.8762669563293457,0.887187123298645,0.8631764650344849,0.8741950988769531,0.8838688135147095
0.8667718172073364,0.8654411435127258,0.8666017055511475,0.8632174134254456,0.8106648325920105,0.85672926902771,0.8527118563652039
0.8518947958946228,0.8309051394462585,0.7940120697021484,0.838305652141571,0.8008377552032471,0.8314155340194702,0.8011474013328552
0.8201081156730652,0.8343803286552429,0.8373122215270996,0.8257081508636475,0.8322603106498718,0.8308836221694946,0.830120861530304
0.8509637117385864,0.850071370601654,0.8255826234817505,0.8205458521842957,0.8064855337142944,0.8493301868438721,0.8239976167678833
0.8858264088630676,0.9027559161186218,0.9275252819061279,0.8858221769332886,0.898751974105835,0.901869535446167,0.9220815896987915
0.9625437259674072,0.9640014171600342,0.9605622291564941,0.9557349681854248,0.952073872089386,0.9675769805908203,0.9625003337860107
0.9304313063621521,0.9309631586074829,0.937061607837677,0.9324026703834534,0.9379052519798279,0.9277043342590332,0.9386414289474487
0.8519473671913147,0.8593543171882629,0.8282542824745178,0.8478822112083435,0.7966254949569702,0.8583809733390808,0.8285060524940491
0.8780271410942078,0.8703982830047607,0.8711873292922974,0.8500038385391235,0.8434247970581055,0.8661930561065674,0.8639918565750122
0.9039934873580933,0.9006515741348267,0.8761354088783264,0.9076085686683655,0.8646137714385986,0.9000159502029419,0.8730270266532898
0.9138409495353699,0.9214470982551575,0.9239696264266968,0.9124284386634827,0.9175500273704529,0.9198867082595825,0.9218310117721558
0.8661474585533142,0.8651171326637268,0.8808379769325256,0.8755152821540833,0.8873991966247559,0.8593151569366455,0.8765021562576294
0.8487156629562378,0.8571608066558838,0.8598284125328064,0.8738953471183777,0.8659263253211975,0.8592987060546875,0.865289032459259
0.9144531488418579,0.9072786569595337,0.8937209248542786,0.8967586755752563,0.870887815952301,0.8990262746810913,0.8801450729370117
0.858162522315979,0.8909623026847839,0.8704003691673279,0.8920453786849976,0.8570436239242554,0.8876579999923706,0.8674651384353638
0.8529616594314575,0.8630706071853638,0.8953008651733398,0.8364995121955872,0.8888404965400696,0.8630693554878235,0.8782591819763184
0.9678859710693359,0.9670387506484985,0.9658179879188538,0.9619789719581604,0.9639947414398193,0.9684085249900818,0.964614748954773
0.8677534461021423,0.8712311387062073,0.9232183694839478,0.85382479429245,0.8676680326461792,0.8745492100715637,0.9190422296524048
0.9237477779388428,0.9328794479370117,0.9470891952514648,0.9134392738342285,0.9273356199264526,0.9359976649284363,0.9486314058303833
0.8706938624382019,0.882601261138916,0.8693007230758667,0.8499455451965332,0.8632811903953552,0.8781812191009521,0.8658625483512878
0.9379801154136658,0.9390156269073486,0.9363434314727783,0.9293109774589539,0.9317507743835449,0.9336839914321899,0.9359204173088074
0.8531738519668579,0.8408157229423523,0.8196278214454651,0.8159433603286743,0.7548874616622925,0.8446851968765259,0.8159822225570679
0.9024430513381958,0.9178282618522644,0.9183031916618347,0.8897271156311035,0.9090708494186401,0.9225946664810181,0.9200722575187683
0.8271428346633911,0.8219377994537354,0.7437748312950134,0.7991145849227905,0.7620113492012024,0.8180524706840515,0.7258892059326172
0.8938515782356262,0.8811201453208923,0.894903302192688,0.8465853929519653,0.8533666729927063,0.8798360228538513,0.8951295614242554
0.929651141166687,0.9139664769172668,0.9317852258682251,0.9244882464408875,0.9205920696258545,0.9273951649665833,0.9323803186416626
0.9274410605430603,0.930152952671051,0.9406634569168091,0.905052125453949,0.9012049436569214,0.9330236911773682,0.9381940960884094
0.8496193885803223,0.8425381183624268,0.8485004901885986,0.8313987851142883,0.7914472818374634,0.8328506350517273,0.8405894041061401
0.8117556571960449,0.8098270893096924,0.8323830366134644,0.8332414627075195,0.8529095649719238,0.8127557635307312,0.8433005213737488
0.8964099287986755,0.9113584756851196,0.8977839946746826,0.883042573928833,0.8652651309967041,0.9097042679786682,0.8935920596122742
0.9069809913635254,0.9200970530509949,0.8936588764190674,0.9138265252113342,0.8735624551773071,0.9197050333023071,0.8939611315727234
0.886845588684082,0.8973626494407654,0.8756130337715149,0.8820145726203918,0.8362086415290833,0.8956905603408813,0.8753055334091187
0.8380865454673767,0.8357564806938171,0.8568742275238037,0.8423512578010559,0.8458789587020874,0.8368100523948669,0.8523796200752258
0.9705056548118591,0.965596616268158,0.9650978446006775,0.955328106880188,0.9463030099868774,0.9632126688957214,0.9604799747467041
0.8080132603645325,0.8245995044708252,0.8105674982070923,0.8295844793319702,0.81643146276474,0.8231686949729919,0.7924710512161255
0.898857831954956,0.9091402292251587,0.8810936808586121,0.9014394283294678,0.8958624005317688,0.9135163426399231,0.8778735399246216
0.8608748316764832,0.84321129322052,0.8388494849205017,0.8706764578819275,0.8712642788887024,0.8464484810829163,0.853613555431366
0.8828911185264587,0.845281720161438,0.8722384572029114,0.8439422249794006,0.838171124458313,0.8407508730888367,0.8676089644432068
0.9073275923728943,0.9085509181022644,0.9159270524978638,0.9044281244277954,0.9028968811035156,0.904636800289154,0.9074522852897644
0.8611132502555847,0.8592777252197266,0.8742660880088806,0.840299129486084,0.8608031272888184,0.8557495474815369,0.8777683973312378
0.8938735723495483,0.8725876808166504,0.8671057224273682,0.8601080775260925,0.8275564908981323,0.867494523525238,0.8522382378578186
0.9249580502510071,0.9346268773078918,0.9282275438308716,0.9138849377632141,0.9298138618469238,0.9344469308853149,0.9298497438430786
0.9287828803062439,0.9411413073539734,0.932876706123352,0.9215514063835144,0.9196318984031677,0.9432650208473206,0.933282732963562
0.9115338921546936,0.8907827734947205,0.8972188234329224,0.8955975770950317,0.8937722444534302,0.8915194272994995,0.8969482779502869
0.9205524325370789,0.9263853430747986,0.8931607007980347,0.9349787831306458,0.8764829635620117,0.9232555627822876,0.8964214324951172
0.8594861030578613,0.8881644606590271,0.8672759532928467,0.8426250219345093,0.8418670892715454,0.8894951939582825,0.8562911748886108
0.8991612792015076,0.8975868225097656,0.8859432339668274,0.8714383244514465,0.8496102690696716,0.8951020836830139,0.8833028674125671
0.8761328458786011,0.855869710445404,0.8405671715736389,0.8533779978752136,0.775667130947113,0.8548442721366882,0.8272334933280945
0.8941066265106201,0.8852755427360535,0.8835593461990356,0.8512677550315857,0.8300648331642151,0.8791363835334778,0.8740105628967285
0.9002599120140076,0.9007303714752197,0.9143993258476257,0.8928483724594116,0.8932752013206482,0.9032626152038574,0.9023991227149963
0.8572041988372803,0.8861388564109802,0.9140522480010986,0.862487256526947,0.8967121839523315,0.8913756608963013,0.9174134135246277
0.9531881809234619,0.9528760313987732,0.9357343316078186,0.9408962726593018,0.9407904744148254,0.9532118439674377,0.9399951100349426
0.9311732649803162,0.9232936501502991,0.9438408017158508,0.9217012524604797,0.9375529289245605,0.9150831699371338,0.9416343569755554
0.9317167401313782,0.9301918148994446,0.9492363333702087,0.9181633591651917,0.9279504418373108,0.9191558957099915,0.9455832839012146
0.8811215758323669,0.8860953450202942,0.8713839054107666,0.864646315574646,0.854385495185852,0.8853701949119568,0.8671519756317139
0.8717755675315857,0.8493877649307251,0.8584970831871033,0.8798264265060425,0.8541848063468933,0.8545421361923218,0.866828441619873
0.954937219619751,0.9600861668586731,0.9609678387641907,0.9530652165412903,0.9552842378616333,0.9596074819564819,0.9606669545173645
0.8834089040756226,0.8830522894859314,0.8730056285858154,0.8588993549346924,0.8237120509147644,0.8830691576004028,0.8699214458465576
0.8549294471740723,0.8597337007522583,0.8571651577949524,0.8251761794090271,0.8332021832466125,0.8595109581947327,0.8573226928710938
0.9194583296775818,0.9192299246788025,0.9326797127723694,0.9111791253089905,0.9237878322601318,0.9221582412719727,0.9326744675636292
0.776409387588501,0.7951917052268982,0.7861443758010864,0.7740867733955383,0.8157767653465271,0.7823705673217773,0.7885085940361023
0.847801685333252,0.8542518615722656,0.8553215265274048,0.8531805872917175,0.8406682014465332,0.8589950203895569,0.8572048544883728
0.8979637622833252,0.8710927963256836,0.8430064916610718,0.8683658242225647,0.8232018947601318,0.8666046261787415,0.836463212966919
0.8465369939804077,0.8416779041290283,0.8405777215957642,0.8341422080993652,0.8182774186134338,0.827792763710022,0.8154829740524292
0.8154375553131104,0.8162798285484314,0.7768343091011047,0.8045554161071777,0.7839987277984619,0.82747483253479,0.7774828672409058
0.9098604321479797,0.9089707732200623,0.9224544167518616,0.8705805540084839,0.8826041221618652,0.9106736779212952,0.9253596067428589
0.8786982297897339,0.9079651236534119,0.9114269614219666,0.8363633155822754,0.8700435161590576,0.9058895707130432,0.9092221856117249
0.8754841089248657,0.883310854434967,0.9147334098815918,0.8661280274391174,0.9102841019630432,0.8823573589324951,0.9191296696662903
0.8668264746665955,0.8696672320365906,0.8712261915206909,0.8546760082244873,0.8434722423553467,0.8683069348335266,0.8666836023330688
0.8737987279891968,0.8876304626464844,0.8581686615943909,0.8837343454360962,0.8592530488967896,0.8864803910255432,0.8503095507621765
0.93515944480896,0.937366783618927,0.9251843690872192,0.9128016233444214,0.9165659546852112,0.9373108744621277,0.9251387715339661
0.9363307356834412,0.9361436367034912,0.9006204605102539,0.9153463244438171,0.9130434989929199,0.9344295263290405,0.8994812369346619
0.875524640083313,0.8915360569953918,0.8989679217338562,0.8661171197891235,0.8873496651649475,0.9005132913589478,0.890863299369812
0.9173564910888672,0.9105299711227417,0.900998055934906,0.8835271596908569,0.8588341474533081,0.906292200088501,0.8895756006240845
0.819628119468689,0.8145348429679871,0.777984619140625,0.8040499687194824,0.7816055417060852,0.8138829469680786,0.7728893756866455
0.8816632032394409,0.8889577984809875,0.9036534428596497,0.8724220991134644,0.9033681154251099,0.9036512970924377,0.9071903228759766
0.9446965456008911,0.9361655116081238,0.9335674047470093,0.9298830628395081,0.897528886795044,0.9363629221916199,0.9323747158050537
