tf_idf0,tf_idf1,tf_idf2,tf_idf3,tf_idf4,tf_idf5,tf_idf6
0.0414042729336951,0.03975449041055767,0.0,0.04818982578401609,0.0,0.043234079718360165,0.0
0.0219111472343574,0.019666995500958618,0.012202523840445817,0.02307294538157962,0.01441643830533959,0.00880422521172976,0.0
0.5112980449438275,0.46104799511680367,0.3969422561651998,0.5699287528188465,0.5284780009638197,0.5303768244204284,0.48434057047126744
0.12200070003903728,0.12552114664958255,0.01925388682516961,0.15569833696567564,0.04001460549437321,0.130541787922428,0.02088539290665606
0.6817110232795777,0.6512511025319472,0.6241621781055682,0.682257347719856,0.6593045072441875,0.6747901885497635,0.6519801681805981
0.08957217371724868,0.08787205053727828,0.02604677984035993,0.09374588165599802,0.029967497330646013,0.0891995378596538,0.026705547763583193
0.08371021870326353,0.08421260949619803,0.01706945633765013,0.09181361131429254,0.015164408519983904,0.09096447549295861,0.01706399809314092
0.04832051875531957,0.04789815011438449,0.01551048949860139,0.05699612134860839,0.022938160768916454,0.05404240133838288,0.02057016029626355
0.30456406589954654,0.3106206888145532,0.2727011468416805,0.31266728626027346,0.2736905588759416,0.31219690438085496,0.2742858035117708
0.06128335702271115,0.061180485438720386,0.007007301879079679,0.06167224269267935,0.007125193727268217,0.060714022376567645,0.004966623337495321
0.4548881602688415,0.4477395298611005,0.2927511087160994,0.4785364408633508,0.3206499667345194,0.4564845771307496,0.30357119329601195
0.0783734146620026,0.07242470318925459,0.024013346750736922,0.07764137838593349,0.023228974420820468,0.0721858918021927,0.023875271878278516
0.027237417998394242,0.012808360849552733,0.006126606101290627,0.01188575149823976,0.00567977399493078,0.013015975223896125,0.006225245975282101
0.45441801897356077,0.46436168207227063,0.4294157638499441,0.5207900132593917,0.4949747659022419,0.47868249441837885,0.4458659190736984
0.12246720131887079,0.12086307197616716,0.01401927139083809,0.13430647356521028,0.01730603544200697,0.12516480135704466,0.014512589571299458
0.44015219344359824,0.41587521727538995,0.4203273457823215,0.4122428095256626,0.41554048053286285,0.4061412353631646,0.40840751604581105
0.14296600733549986,0.1388220511097927,0.02641820088512932,0.14633846874031256,0.030025947935893155,0.1450947910557245,0.030001705186343312
0.17293888499446614,0.15198848910118237,0.02571220696265631,0.16958643891594571,0.038771649228206584,0.15428473853263833,0.027646533462419288
0.5210137928947839,0.5000828299178401,0.4950844681045701,0.5507377652501166,0.5492413890664118,0.5339774775463834,0.5305717614098785
0.5548083731598612,0.5528564116356095,0.5136515657545416,0.5870707956878757,0.556365726428821,0.569097786232052,0.534328542704664
0.41103920773042796,0.4240590954966533,0.429037128011969,0.4356964307181931,0.4430172765235717,0.4387649289157235,0.4471640891302723
0.21564697315851397,0.1807778968575423,0.09180923226666803,0.2166120912141305,0.130031064965214,0.19526369485595638,0.10968250150937822
0.048345505936019245,0.04814740892277664,0.04898043398318409,0.09432349972838983,0.09632241686127917,0.08978672677925743,0.0914060991651378
0.6525343506679259,0.6503577778912227,0.6340873792712793,0.7049797429695787,0.694390958947745,0.6661301342810116,0.6515375445241112
0.08873113698699076,0.08457506675911679,0.04130773495837516,0.08827351936441247,0.03947307748763554,0.08709041249041373,0.04050818201840203
0.4671943764093888,0.4672134795976502,0.2329915903229631,0.5254879009958714,0.3068786322191556,0.5017252400441686,0.2804087389118992
0.40325640995811657,0.39774796483848507,0.34512149986438156,0.4203478636315234,0.3633584120019588,0.3981695564901626,0.34333535377077107
0.04589256883551441,0.04230203386272319,0.022044033939796613,0.04575658509164264,0.02314600694141162,0.042619732917298654,0.021370835032225373
0.3685590198058618,0.38327128382437975,0.3256311794859678,0.4179815366838783,0.3593789245664272,0.3936552043334196,0.3318574065779613
0.3194969849390685,0.31148763329403195,0.2324662749993443,0.3673741605586527,0.2911493242183203,0.3151367368385629,0.22880689912313945
0.2704676606907307,0.2735653417175121,0.19945682508377868,0.2624262690002215,0.18062495011605015,0.2658130053396492,0.19079004479206496
0.07861588862544341,0.07831701991140552,0.009254966105939875,0.10361595077062216,0.023400553544879053,0.08395461616916938,0.009784356223216346
0.09296971182630442,0.08983323227723847,0.02269625180908127,0.1047786534337527,0.035888790215943336,0.0966557871343802,0.027591750957873716
0.20026171859667985,0.20235507459656887,0.07728483429954003,0.22368488153407903,0.09325682498754699,0.2048926505391517,0.08118283376760657
0.2314913463408635,0.22821869764954333,0.11411959697324729,0.2437679222572593,0.12868100537334365,0.2315252430767139,0.11805637412561636
0.1336024978699152,0.12854316262979354,0.027160341196233125,0.14586208168192094,0.03987031059214295,0.1374700033907589,0.03355744164384166
0.48784625585906427,0.48771316820738037,0.22134801000462187,0.5351613015851766,0.29034752636517724,0.4999795718672032,0.24396852767686011
0.24502322508544758,0.24423741055258216,0.20704998128621116,0.25754572484675137,0.21916196435771718,0.2390937080997382,0.19779344789025274
0.6593915959661518,0.6590136992329783,0.6290858610191615,0.6956501966032768,0.6699148225349886,0.6640845620984637,0.6342561986845882
0.5057373780128639,0.3964512754604765,0.3435441022749783,0.4144452363548701,0.36633094281618234,0.3825011919223365,0.3305784748315519
0.20196911157802813,0.2006543331067396,0.040869177440014524,0.20962427967855657,0.06554788711387549,0.19825839950723148,0.04950868774848273
0.012423526057396737,0.01386951275662859,0.0,0.015060356187868253,0.0,0.014495771397453058,0.0
0.43521972225711875,0.4370752547506586,0.4358735479031922,0.47940328990461517,0.48214892207066196,0.4776092521473914,0.4801431811210048
0.15192697098961752,0.15555526638698677,0.12439793518560424,0.1567910940371169,0.12279157304856592,0.1484374376857084,0.11552072424837696
0.46608687469952775,0.4366165786813332,0.3985591751172292,0.4983277775002674,0.46706370903525857,0.4485417561921418,0.41134840607245055
0.5562404690711166,0.5521680433831899,0.5354900528355419,0.5966519452182999,0.5861271861337657,0.5619176424900981,0.5457823965798041
0.41644732411064994,0.38512460107009516,0.29993651800205096,0.40890004980754574,0.33332262344204167,0.4000798824192217,0.32515228993647044
0.3449966404773729,0.3455236435809557,0.3176140643208403,0.3824382678498928,0.35722809854879367,0.3970187391947963,0.3725610197396949
0.1657726948212899,0.15958927952440696,0.013946817896114344,0.17166365313230464,0.02338396307617287,0.16735020753026658,0.01831700967866652
0.6168741525073331,0.5413502981666712,0.4979345963669727,0.5695034067065933,0.5185824682703252,0.47618435447102814,0.4071033791263202
0.0879189765237791,0.08666249075682991,0.01741270934721221,0.09178173563350465,0.020952329999055164,0.08774850722356074,0.01797744434446254
0.3448523264970714,0.3432962813152922,0.25944740106591757,0.4113092305447369,0.36046673778375754,0.34447644242109593,0.2676095001923314
0.250258737800651,0.25319766786442993,0.24261263719365728,0.2762275752318977,0.2655793392923476,0.25418480481411665,0.24324584766025426
0.24221869564708415,0.23839969505796274,0.16819887553721802,0.26557479312819876,0.19765937501034578,0.24768110120399595,0.17929452556781564
0.09945889076379026,0.09933282812986403,0.06452792739797361,0.10133580804281125,0.0640836161300835,0.09864587426243314,0.06251899697307235
0.042464357732275325,0.04915982248745912,0.012927147677920317,0.05297769806761665,0.014700963716131351,0.049928699359025615,0.013196866086159026
0.605812406346249,0.5967266291411484,0.5197067187494381,0.6222031576946446,0.5474377370604671,0.6051229292210584,0.5268784144969882
0.25906732791685,0.24581759666692296,0.052068441552799785,0.26414176111111515,0.05255132027515513,0.25270056904502763,0.049509938453876794
0.13224986043276463,0.13891115966094347,0.04867087040133662,0.14673264859815605,0.05493111239467695,0.14019018567322128,0.0510037599429486
0.3547803438568865,0.31882918490346995,0.24812425499622048,0.3662909288771998,0.2961230120861982,0.33000367108834,0.2625417438329076
0.05102112022661262,0.05114828032001437,0.02952005673462903,0.048670080752623704,0.024996205189183846,0.052888555960548846,0.03054903827691739
0.15098978085210865,0.1518451648082981,0.0170984945941912,0.1706011592040288,0.027763952063576323,0.15694225435964365,0.020851092964768576
0.18879030936245889,0.1844487522473064,0.11200082193291902,0.18649303533434147,0.10953108145450481,0.1808653870041843,0.10631165368330849
0.33849023030893405,0.3175820601004977,0.24579571854678436,0.3291318247680042,0.24782709476905435,0.30822725189810446,0.2270589141764465
0.19158971611706824,0.19128021735777367,0.1306951193676359,0.22715635502190068,0.15740409306768582,0.2194890885398838,0.15255224474147788
0.14776068456314964,0.14569136580891026,0.03624532185040595,0.15685643343904312,0.038480912208749066,0.15114555924679934,0.03981785242661928
0.10791236675888796,0.11900877168009422,0.028641365717667983,0.13036815096664556,0.0353081200729833,0.11651950546144335,0.023163700803178533
0.1954054907719019,0.19230878049819994,0.054383342674598364,0.21755657306727488,0.07062280557702048,0.19817769794284995,0.05673106973935199
0.21709419346375294,0.20780947640621533,0.05703021029525272,0.22312191736200582,0.06122319365498005,0.21093880716961666,0.05560657885529289
0.060506463533431906,0.058529305670993556,0.008180254557777876,0.0818998856430607,0.0262538379977914,0.06486039689174403,0.011825230398001924
0.4322957634677145,0.44180075256429163,0.15138915863141292,0.4537152028383011,0.17826257392770484,0.44080058019103896,0.16201689577810008
0.29594340393833046,0.3062934231368926,0.044247244992914894,0.3148382774449176,0.06690215547645245,0.2966718393561832,0.04921255090550153
0.10735140529006112,0.10518546507227262,0.020434200187438387,0.11281301906005164,0.023183782255870304,0.10605289136493025,0.022737880726755498
0.143838400655666,0.13524979408925597,0.10758072810526532,0.16185589757817895,0.1336173973529276,0.14505514336327593,0.11785757357696763
0.5002274265119444,0.4775872700861486,0.4611054123475718,0.5369201175753879,0.5244573204260724,0.5153099133915974,0.501309408454064
0.020487361022658752,0.0214103157085787,0.0,0.0219919168430738,0.0,0.02179464902099433,0.0
0.06581901515023882,0.0662434623263769,0.0423760495594004,0.0785855538958566,0.05438948928202076,0.07788611036801842,0.05435686855956137
0.10734225493258874,0.10172740863770216,0.013112007773375728,0.1245596158038876,0.016378786970413863,0.10291810818440451,0.011381409640810716
0.26559270706749405,0.26272114629031673,0.1719884508418961,0.2807767358663166,0.18575326077877746,0.267290639715719,0.1756835107866969
0.2262416572279374,0.23504666511565758,0.07696053160946625,0.23263133899015392,0.08942890268380133,0.23531046587123447,0.0876977576241926
0.6969211862695054,0.6977989588760313,0.6954022062080117,0.7617667824101743,0.7630958642438482,0.6999878086344895,0.6977784598396665
0.5523530829913555,0.5517357653906503,0.48342723991169034,0.6097455448036843,0.5499538676820989,0.567110173679845,0.4977426199125856
0.49755188870517203,0.502455328622098,0.449282767446771,0.5408680280711978,0.4907506686834316,0.5284700215859248,0.4830517602348332
0.5813259821207372,0.551929972584622,0.5152973516931455,0.6047615145535196,0.578396772345462,0.5868421816284507,0.5598803393583034
0.0950609990901228,0.09512732184465099,0.03686157569399634,0.12955147907177408,0.06049955553747134,0.10033455086671855,0.04470527171310632
0.08015957951103343,0.08248771003691822,0.03271991402621451,0.08816266772577146,0.03134147530437749,0.08446192132318206,0.033327301600271766
0.1767512049960537,0.17484923267385105,0.05637168767316304,0.19346698135398369,0.0732653270847341,0.18447387245315722,0.06194232030999201
0.32771859301305895,0.28526605794060217,0.17121385841382813,0.36112490701958666,0.25075114879815463,0.31434192734925404,0.20173622641206954
0.08711863480659851,0.0873494951904854,0.061171197843700634,0.10092117441777994,0.07367448739605377,0.08960387345434125,0.06268480225332901
0.1776638506771069,0.18066272979051276,0.15245602570669112,0.1938592560112673,0.1642975841614747,0.17976758851478192,0.15104698688754611
0.10694766471231515,0.103783210749603,0.02079405252288222,0.10642561704492204,0.020689234124306028,0.10137228553061091,0.02046915957497815
0.5350048523766523,0.521153029711409,0.42034843130891114,0.5750221120501969,0.4884523513923794,0.544650749939165,0.45226636753163657
0.26036339900615796,0.2365785489446554,0.09926841254600643,0.2648569713344231,0.13175201360849964,0.25830861216034734,0.12205697654379415
0.47278919787452267,0.4665824683219018,0.34798587493381133,0.5075625391262177,0.39250571551201285,0.4866735126402382,0.3728850144254371
0.27051321968432646,0.26988513109075213,0.06751580264250921,0.2765415383855794,0.07197155810168553,0.2628580232191245,0.06274281007866164
0.08998745053130128,0.09555787245983825,0.01610724247847056,0.11095165248711712,0.026391683401088155,0.09831333841959136,0.019187499495563864
0.24583198196839628,0.2448132120522049,0.029679821812085293,0.2610787017793632,0.04013196353118713,0.250855500557819,0.03287385408066733
0.2897506123216036,0.278602242330148,0.15448640017873738,0.31546534476831634,0.1838527018383516,0.2926235105882085,0.16398170024403083
0.08705252188095494,0.08980250042174863,0.007935528209024942,0.09761029781958463,0.011606028399271114,0.09151115038727022,0.008825565779764075
0.5119052392491527,0.505474270502894,0.48494328770076556,0.5771516555003405,0.562278498336735,0.5553903316455044,0.5403062424283039
0.12363806303790313,0.12260993998197191,0.022449162516219923,0.1311320863671862,0.027224568832970808,0.12835907110349282,0.02516431135883819
0.1080410783264301,0.10746792244456213,0.04282934389772597,0.11295038684008603,0.04268251650030539,0.11167876474984034,0.0447808079345762
0.09719753832524382,0.09013186636018095,0.0264344042463904,0.09567597999936504,0.0287818953525779,0.09108188843271182,0.026725894987337927
0.45384350518068256,0.43762889049325815,0.2277462528596701,0.475591732066009,0.2585321197428286,0.4499972936707523,0.2355366364974843
0.3466947403073986,0.3379403777247276,0.2609198648199117,0.3761366717034677,0.29517052497599294,0.35426229273455173,0.27600054637761884
0.40671326720089856,0.4009974008189726,0.25278617672894427,0.4240324780914474,0.2743257350159223,0.4146364311784088,0.27062371896383225
0.39961753036858527,0.3890137329212649,0.34066233138192686,0.4019570985557868,0.34677871634040786,0.4115543986495663,0.3613163365815988
0.05395706529467349,0.05678895929177384,0.016106792254411414,0.06457468502624672,0.01949035254988436,0.0566089720332605,0.015582049331386502
0.024928895235022463,0.02488699777435669,0.0027927658332281037,0.026052769596677704,0.006454603869193553,0.024010823883214263,0.004644129756606816
0.16719668801505863,0.14134724188298903,0.07149908293972276,0.1545733002518322,0.07997846580643801,0.1478347436428444,0.07609978679934715
0.36870181173440814,0.3649109078386627,0.3697492401859512,0.4066608947869919,0.4189756411397481,0.3779298404944337,0.3850511954408814
0.08517529139551722,0.0867024628877205,0.021762793349989824,0.10098105138763165,0.02941450510095264,0.09479920635357252,0.027650814124384412
0.17815111857777052,0.1778276433651137,0.1205105730042219,0.1949880126030617,0.1341607953688233,0.18268807904384982,0.12410730435160693
0.11004276878304872,0.11994971636684128,0.04947366954255679,0.1229178806671703,0.05484836097348269,0.12529547297452287,0.05757111452131716
0.48126701347011985,0.4866172503956299,0.43278749752423445,0.5578062284283042,0.514173529223216,0.48436225278156686,0.4302984901929787
0.009327671798093752,0.009379506983710834,0.0,0.010172874980172488,0.0,0.010221975014470499,0.0
0.566915973134393,0.5266654625115076,0.48616022728113883,0.6799285331862708,0.664189722888086,0.5388816573737399,0.4989529801885826
0.4527599546278245,0.43389397184825135,0.3965919134167636,0.45651153674613026,0.4211450894109793,0.449476680444679,0.41456062154194956
0.19461077558020826,0.20243384338845224,0.07092009961189955,0.21118488490024256,0.08380501131338153,0.19989687022946825,0.07252417739231923
0.02544993204955823,0.025201413793698637,0.0,0.02800081376483951,0.0,0.026785079967447913,0.0
0.11028491655864382,0.11205873550392274,0.02854182093021678,0.13136514384528164,0.03939675814137875,0.11891818853189652,0.031790274059729194
0.0829846596711328,0.0896581420338489,0.010063108500335382,0.09569081764855177,0.0183996806903067,0.09164949664132337,0.012498498179024896
0.09711447673284604,0.09932306520456699,0.04443939272796342,0.10322085287296213,0.047124580600874044,0.10087246088323759,0.047613852624027606
0.06546363454363219,0.0642085843945182,0.001717334252844431,0.06980402275894201,0.0023410283589060023,0.0651424741872748,0.001728607422474105
0.17444960282049077,0.17633348556177456,0.06589643183577859,0.19077134250297187,0.0722753318210782,0.1820437116505643,0.07156641566918785
0.4653627718456151,0.4594708152534006,0.4396532471042498,0.5562379166449356,0.5512946324953583,0.5238408662737488,0.5145262833980049
0.08831881626128893,0.08708069278862236,0.026196879709192294,0.094790043387353,0.03068711470444058,0.08757138238507439,0.024705010836763016
0.08519661300564324,0.08654885275607509,0.008580054807859512,0.08755806106971616,0.010575771461981862,0.08688515831032201,0.010279423309430923
0.0824761900710552,0.06058898962720666,0.023810249252796827,0.0666714229691193,0.02642974527275005,0.06388116650473642,0.025392181913788406
0.1400725996927527,0.1345609694688036,0.07779189431470242,0.1401680243340129,0.07361735367371679,0.14335500799639952,0.0775109459630187
0.16842554531358234,0.16851434412307528,0.08016176194072412,0.17810544467423325,0.08264644049119833,0.1725013852519008,0.08190913333720627
0.5047118554528442,0.46001035373776866,0.43350995126108194,0.5941086227513235,0.5768174726912915,0.5676148823087575,0.5492346164161306
0.36077735067376354,0.33688095275739416,0.27528625637575105,0.37142479830083075,0.31090495112913624,0.3604982502468597,0.2997293004019369
0.1362332685071137,0.1312649943650781,0.032566136823115224,0.1449728466011234,0.041901123094662346,0.14005737839433594,0.03881414355493282
0.12057010229032386,0.12207608693381997,0.022348620636363253,0.12942291790683602,0.02715255163256268,0.12188965065045612,0.022284753599053835
0.21075480960888832,0.18028641555039063,0.07123423521949551,0.21224138975707596,0.10623441105281255,0.20428289262359448,0.09998131434863711
0.33456050684090183,0.32819507920826224,0.21842098604447197,0.3689281056162376,0.26661847372294034,0.34172999656417097,0.23395200920863624
0.16153002309279876,0.16463108733250723,0.023144838011305444,0.17312427893803795,0.026611946177255093,0.16384935160069722,0.023576069562691135
0.08221982091267156,0.08028387695780836,0.014551922830999603,0.09223778053576887,0.020265520154551065,0.08074447114994507,0.01408735714740605
0.3495224462463364,0.33710297601147093,0.2752822501577876,0.382634653064658,0.3216901014354182,0.3363838268283005,0.2715100354580475
0.19734324259345873,0.19170934331931347,0.06853048404334157,0.2065735785815455,0.0720689429828993,0.19706416849376138,0.0741404966596591
0.2804595923162851,0.26034221739159097,0.18709603421757323,0.32027934888148335,0.2562382963971113,0.3121685376740722,0.2480560489470775
0.5640544375128184,0.5154780899473641,0.47167187075242295,0.5749710955083922,0.5391259190835874,0.5263176374886558,0.48523666110604413
0.19550174237953927,0.18820255621196325,0.10536411742595576,0.20602719202514774,0.11878000535439741,0.19941502321722993,0.11817828925255897
0.3840164432134244,0.3830295982176161,0.2813991260582058,0.4197224785324107,0.319270136433635,0.40635959560727497,0.3075551821115418
0.21191168478383623,0.2144409596132023,0.17496354022933824,0.23719525959490578,0.19871236238397896,0.21816657076029086,0.17920529152575915
0.271957545141941,0.2836204633550887,0.1705881548520285,0.32924041824090183,0.2212132795669751,0.28976041852512396,0.1800584260783231
0.13266171022768714,0.13312723965354603,0.030601483529700466,0.15260975737948448,0.040720407943221515,0.14260428717935547,0.03791959980403358
0.5714632639605652,0.573215293126817,0.5389744726405629,0.5937216650198683,0.5637547891933379,0.5859411686920383,0.5560052665080893
0.03596019687802547,0.0358894091187992,0.010393404058870103,0.03356673763836902,0.010244219589080464,0.03140175309889393,0.008645714663818329
0.05735429293481102,0.05667011241134665,0.027037043954329494,0.06306485593418368,0.03286536121812403,0.060438626185304996,0.031197131651566234
0.20648968412901186,0.19621711366401492,0.07562872435832649,0.21825569256720773,0.09142608886731331,0.20203631111664383,0.08138445520242168
0.30486275089829584,0.29439353977500043,0.2349989003961558,0.3059952991976982,0.24227764517771305,0.30290688287616263,0.24366292078237597
0.14534758342997203,0.14477969092800713,0.042086154841154154,0.1611601300919239,0.054345039615928396,0.15249504268482236,0.04837452173752938
0.11257420259396864,0.11343253127256955,0.011128287376566225,0.12134487347354105,0.020171308163912365,0.10391767950858848,0.012518404118606611
0.1330883958762245,0.12316275483941798,0.06642782693607284,0.15276721501829799,0.09395901105484927,0.15475650065474544,0.09961099586284353
0.346286181739431,0.3447045827088388,0.16748836746772588,0.4052508987219947,0.24976769823213565,0.34836148677677076,0.18734929770629583
0.05940195620315349,0.055357793603666855,0.03604183648747382,0.059854761875130114,0.039194658669470764,0.053404572441142446,0.033173500417204405
0.0331203828175587,0.03040618695943681,0.0031950426496057047,0.033655738810058386,0.00454244243016085,0.030651825637120274,0.004452832943466626
0.6507919855561608,0.6453365426085208,0.6217670556611125,0.6912327748348261,0.6747074092756887,0.6726592058439601,0.6535703677463389
0.05959216455656788,0.05451065350321353,0.003317079073954909,0.0645170499755416,0.005938303995581727,0.058920289228884634,0.0043924485164589765
0.07745290443112907,0.07566635339815139,0.016992299799408573,0.08425706123575182,0.018498439334611337,0.07750308920969042,0.01682775600082988
0.08980075322656896,0.08673471692570975,0.015691994702592627,0.10421097846846739,0.035286484690615606,0.10622703883267488,0.037789751129367805
0.3025540128359298,0.2706049920184594,0.23476672839533994,0.2904529578339265,0.2527436440542443,0.2601953185459299,0.2210536474339554
0.2560616833948667,0.2329001276518303,0.0789915978133065,0.2805578782903598,0.12384994639421684,0.25986611168301954,0.10919603240866972
0.11780882534283323,0.12136670098297894,0.055169712146771896,0.13058380334687533,0.05924173332282997,0.12421126013067683,0.05641859479006604
0.0708525914413645,0.06358962023653367,0.021317563662576047,0.07512739532342785,0.026709885954790222,0.07158435581032355,0.02558527227281387
0.5540250067927249,0.5281999544358335,0.500662991199759,0.5701587226960756,0.5483981955296021,0.5309256388854182,0.5026837631746242
0.6481464472336148,0.6442697140885643,0.6447646804072829,0.6757282132232354,0.6808248761691337,0.6553955796172101,0.6563006635502386
0.3222355515883332,0.24141896619819392,0.21603313302180008,0.25713364061351784,0.23156540792309507,0.24354158114800908,0.220078338616346
0.32447416569742543,0.32173808927636105,0.06449701366708191,0.3256331013326359,0.07179572966243523,0.32383504424045595,0.06543133220580405
0.17773521078603852,0.16548194034022107,0.05003495118557994,0.16698702898809667,0.04922778955800394,0.15682101236074086,0.04539552285358686
0.19119714499474538,0.1981717031710109,0.061422589453517536,0.2069228746560946,0.06983646528713966,0.1977436685139782,0.06326957897228862
0.3745548043308956,0.35245278396243207,0.3359220986734787,0.38012463904396404,0.36432776305797276,0.37191920204642653,0.3571682525432191
0.08512106619408288,0.08534940717465861,0.016719149234665442,0.11420237008764986,0.042408469184630024,0.1056267574229915,0.03796260098869693
0.4525940001744342,0.45608637762795545,0.2200103735930418,0.49517895199110273,0.2794161238961253,0.4679276673540378,0.23633069073921967
0.6577688484400532,0.6426041913658788,0.6339392642863872,0.7360872850819888,0.7410981121526847,0.696643726569674,0.6959990807050395
0.8306545565892164,0.7794672003790121,0.7607021643345805,0.833825976249521,0.8236707137429385,0.7997622194942855,0.7841648477319271
0.579249263468862,0.5732006877761683,0.5090423916513042,0.6427731649589248,0.595987245641511,0.6201551442455663,0.5705081149948126
0.40136914455714,0.32351913683157113,0.2750604978314445,0.37197873868965275,0.3239113429655359,0.35573938264120564,0.308796087706334
0.22733758051090344,0.23171489577469198,0.023353448990676956,0.21072206643285493,0.023764837266641498,0.21663712554445647,0.023732428043727403
0.07478292673896837,0.07678207761379038,0.04167024034026445,0.08057531763641394,0.047022962405046755,0.08117574311477524,0.04734280888699673
0.4686428731000873,0.4572513985362231,0.3825334492974453,0.5008189695004592,0.4347949405759136,0.47878769896205353,0.4088538668363239
0.23558170733914924,0.23696505109390364,0.2012418738893936,0.3963078446630456,0.3736395885746885,0.249578015211283,0.21735832958622028
0.20559273662486513,0.20919169072563729,0.055522492518865,0.21416093208259687,0.05904291011190811,0.20953819468494794,0.05636511688006551
0.2165888828425859,0.2548239589844786,0.23609278274889237,0.2684198649200856,0.24660068771144564,0.2571407855003011,0.23837108088279083
0.05522087182076041,0.05358933966997993,0.011377228067984772,0.07021364252933408,0.027017070946217532,0.05014442485365631,0.005568188466019058
0.17314474963055912,0.17489772567974582,0.028581585246129353,0.16846748224536573,0.03331064369041465,0.16096698390419195,0.02898004714109901
0.11504369974796849,0.11520688796059184,0.07856527140762018,0.11183934054518455,0.07191897969644687,0.11834286557095698,0.08038791934915618
0.1380910116104889,0.1343292996180028,0.054785294699798044,0.1286164508283038,0.045927024611268415,0.12568144769575385,0.04234816185742608
0.0536708978923073,0.04217972187979669,0.008100164626759696,0.04558037371392304,0.009537124635208661,0.04353495118409501,0.00876820665902959
0.0959716125773913,0.09689171904479296,0.021005563161380063,0.10042581507801854,0.022252357974330707,0.09763117295108928,0.022817382086643773
0.2658017236814752,0.26495268316709214,0.19464708673273784,0.2948336829847421,0.22012590711038174,0.27102447019912806,0.19800812227830897
0.17490968555580477,0.17763587492242966,0.04110557514076242,0.18811996594556382,0.04989744210446106,0.17994929859694903,0.04568295447114386
0.15553978674248128,0.15459827638249768,0.022001367361042114,0.17189633362717688,0.0328102930851133,0.16297136413580812,0.0265147666650762
0.0931468083729686,0.09247690441590196,0.023095141763587256,0.09783811642873427,0.027185030647379548,0.09253298259566438,0.02152328162055321
0.0802745937639499,0.08467896659789374,0.049709838779627015,0.08746810148067122,0.05042601755761073,0.08647549356105737,0.049565159323278665
0.3905420564846809,0.390381268705151,0.2488566722825508,0.4108440927464213,0.26223154101127105,0.3915849936715227,0.24553354220671064
0.31162321743760657,0.3008961618297469,0.2789795848998507,0.3345799130885354,0.314246981772742,0.31759572707444544,0.29738359654174124
0.12852235498478057,0.06587654683342223,0.026094423588686494,0.10316354195488138,0.059434245960725156,0.09516055484271256,0.05510681688092177
0.03371721468404073,0.035085787640780436,0.002304153098279575,0.039253001060339146,0.002613159587220211,0.03644705359020086,0.002393402803598266
0.2777154872865764,0.2535565237175193,0.16068640184977376,0.3181148060325325,0.23821950361066613,0.2882908465238073,0.20511392859609096
0.5752251691800532,0.5507572591849406,0.4763136267349342,0.5897225527922528,0.5242411478437684,0.5667075330575304,0.4966444194174967
