doc2vec0,doc2vec1,doc2vec2,doc2vec3,doc2vec4,doc2vec5,doc2vec6
0.39138856530189514,0.361714631319046,0.4242517352104187,0.3614577353000641,0.3964550197124481,0.3870963156223297,0.43127790093421936
0.400773823261261,0.2679153382778168,0.26332828402519226,0.406899094581604,0.33123108744621277,0.3742332458496094,0.2752031087875366
0.8004264235496521,0.8546571731567383,0.7292291522026062,0.8888834714889526,0.7652672529220581,0.8757224678993225,0.7845295071601868
0.4238065183162689,0.4146726131439209,0.5740042328834534,0.46608206629753113,0.4674912393093109,0.47895559668540955,0.4383123219013214
0.5606604218482971,0.4831501543521881,0.5052729845046997,0.5517969131469727,0.6530478000640869,0.4473828971385956,0.5715321898460388
0.4133068919181824,0.46953868865966797,0.40880101919174194,0.47868531942367554,0.4185124635696411,0.360736221075058,0.3930119574069977
0.5182570219039917,0.3793993592262268,0.3628556728363037,0.388775110244751,0.3376046121120453,0.5385702848434448,0.38886696100234985
0.8582988381385803,0.8618277907371521,0.8823862671852112,0.8817551136016846,0.949310302734375,0.8873008489608765,0.9131792783737183
0.7398463487625122,0.7783792614936829,0.7304763197898865,0.8017394542694092,0.6981813907623291,0.7969234585762024,0.6463292241096497
0.8647264838218689,0.8888449668884277,0.8493323922157288,0.9001749753952026,0.8636033535003662,0.8622190356254578,0.8977127075195312
0.49499601125717163,0.6950350999832153,0.6755637526512146,0.6271368861198425,0.5599956512451172,0.6244494318962097,0.5879937410354614
0.5828067064285278,0.7340391874313354,0.7197021245956421,0.6460915803909302,0.6805751323699951,0.6471468806266785,0.6424443125724792
0.8325885534286499,0.7474188208580017,0.8062108159065247,0.8267552256584167,0.8584023714065552,0.8059053421020508,0.8455314636230469
0.2736099660396576,0.5662177205085754,0.2755620777606964,0.2675556242465973,0.3233831524848938,0.3462032973766327,0.3239578604698181
0.6971051692962646,0.7376493811607361,0.7329415082931519,0.7757683396339417,0.6935330033302307,0.7254109978675842,0.7425429224967957
0.7362290620803833,0.7409114837646484,0.6829404830932617,0.696330726146698,0.7981000542640686,0.71299147605896,0.7346830368041992
0.42604413628578186,0.38903748989105225,0.5086802840232849,0.22563481330871582,0.35818853974342346,0.35425683856010437,0.47006043791770935
0.7475605010986328,0.7847631573677063,0.7288190126419067,0.7752104997634888,0.7184445261955261,0.7905943989753723,0.6661874055862427
0.5172415375709534,0.7092330455780029,0.829944372177124,0.7320135831832886,0.7474611401557922,0.6462191343307495,0.7708051800727844
0.7055290341377258,0.5552467107772827,0.4512430429458618,0.4913497567176819,0.5176804661750793,0.5048713684082031,0.4484708905220032
0.24572885036468506,0.3601011633872986,0.1828433722257614,0.1267358809709549,0.30980610847473145,0.26607072353363037,0.30152225494384766
0.5914624333381653,0.5347007513046265,0.3598863482475281,0.41331246495246887,0.40042898058891296,0.4482054114341736,0.40813401341438293
0.6005183458328247,0.6185517907142639,0.5435258150100708,0.5970138311386108,0.5116006135940552,0.513650119304657,0.48517531156539917
0.352695494890213,0.476132333278656,0.3940536677837372,0.47755807638168335,0.40948495268821716,0.44512811303138733,0.5819862484931946
0.0029113220516592264,0.30556029081344604,0.30591464042663574,0.34205326437950134,0.41232576966285706,0.37706273794174194,0.48658233880996704
0.788753092288971,0.7420669794082642,0.5690240859985352,0.6568875312805176,0.6329869031906128,0.6967134475708008,0.5376969575881958
0.8254841566085815,0.7130418419837952,0.6334930062294006,0.7041246294975281,0.5993543267250061,0.8313506841659546,0.6375128030776978
0.7379224300384521,0.8778814077377319,0.9143379330635071,0.8757483959197998,0.8919172286987305,0.872661828994751,0.8875035643577576
0.600145161151886,0.6491281390190125,0.7360291481018066,0.5323359966278076,0.5345671772956848,0.639835000038147,0.6475903391838074
0.2772948741912842,0.17114366590976715,0.3600119948387146,0.25927531719207764,0.24089457094669342,0.32099848985671997,0.43978437781333923
0.3140568733215332,0.32991823554039,0.5403962135314941,0.3351305425167084,0.2781910300254822,0.31493842601776123,0.4065225124359131
0.7908298969268799,0.7976589202880859,0.811278223991394,0.8511669039726257,0.7953844666481018,0.8636878728866577,0.8264376521110535
0.6750044226646423,0.6802315711975098,0.5781449675559998,0.7004776000976562,0.658748209476471,0.6282250881195068,0.5113325119018555
0.7185327410697937,0.7749617099761963,0.8269206285476685,0.8301584124565125,0.8793998956680298,0.7540913820266724,0.8440319895744324
0.5398874282836914,0.8413252830505371,0.8613234758377075,0.8590479493141174,0.9083302617073059,0.8535705804824829,0.9160345792770386
0.7509984374046326,0.6716389060020447,0.7252553701400757,0.7377169728279114,0.7558952569961548,0.770566999912262,0.7169137597084045
0.7285649180412292,0.8510380387306213,0.7568736672401428,0.7161275148391724,0.7189038395881653,0.7543294429779053,0.7539858222007751
0.37410300970077515,0.20921650528907776,0.1585826426744461,0.1408095806837082,0.17156094312667847,0.253408282995224,0.24412216246128082
0.812502920627594,0.7732046246528625,0.7016610503196716,0.798983097076416,0.7545560598373413,0.7484537363052368,0.7735499739646912
0.2430552989244461,0.054392386227846146,0.3415210247039795,0.08432433009147644,0.1578086018562317,0.16363592445850372,0.14659249782562256
0.8042700290679932,0.8056777715682983,0.7932802438735962,0.7854897379875183,0.7948216199874878,0.7785583138465881,0.7112711071968079
0.4826344847679138,0.5462843179702759,0.5341414213180542,0.2232428342103958,0.3133055567741394,0.4705612063407898,0.41795870661735535
0.22879354655742645,0.566926896572113,0.3802235722541809,0.4503495991230011,0.3591090142726898,0.4299890398979187,0.3743598759174347
0.5749829411506653,0.5853002071380615,0.6664906144142151,0.6404474377632141,0.5284155607223511,0.5974347591400146,0.5311095714569092
0.25953131914138794,0.33967065811157227,0.3398103713989258,0.29357466101646423,0.4087228775024414,0.38696855306625366,0.37916842103004456
0.6969557404518127,0.845893919467926,0.8236690163612366,0.8180885910987854,0.7706437110900879,0.7735234498977661,0.8017994165420532
0.20605173707008362,0.20411500334739685,0.2753531336784363,0.06305769830942154,0.03262832388281822,0.28423577547073364,0.04041823744773865
0.11985360831022263,0.15292733907699585,0.01804770529270172,0.15994437038898468,0.20364777743816376,0.04270322248339653,0.08952924609184265
0.6271670460700989,0.7092281579971313,0.689961850643158,0.7457497715950012,0.6271933913230896,0.728452742099762,0.6817845702171326
0.3348013162612915,0.37524542212486267,0.2509264647960663,0.5806558132171631,0.4604123830795288,0.5547739863395691,0.2919709086418152
0.4269323945045471,0.32344120740890503,0.33953413367271423,0.2934415936470032,0.2980240285396576,0.3489331901073456,0.38761162757873535
0.6730692982673645,0.711268424987793,0.7234354615211487,0.6188275218009949,0.6211242079734802,0.637397050857544,0.7768601179122925
0.7574337720870972,0.829039454460144,0.7218210101127625,0.8936590552330017,0.8324905037879944,0.8477286696434021,0.8470808863639832
0.7589569687843323,0.799379289150238,0.6945902109146118,0.7713878154754639,0.6411605477333069,0.825972855091095,0.6759679317474365
0.13886471092700958,0.2172815203666687,0.27423974871635437,0.2704182267189026,0.28334224224090576,0.25757738947868347,0.21812371909618378
-0.07524070888757706,0.2228185534477234,0.4930049777030945,0.20430664718151093,0.33946874737739563,0.3315623700618744,0.32272869348526
0.388576477766037,0.27802154421806335,0.5353087186813354,0.40159180760383606,0.4018207788467407,0.3860791027545929,0.35863569378852844
0.35366421937942505,0.3667294681072235,0.41865748167037964,0.3300965428352356,0.4424334764480591,0.41738778352737427,0.38794073462486267
0.22813411056995392,0.21867842972278595,0.3204849064350128,0.21590861678123474,0.2717496156692505,0.15092138946056366,0.18293312191963196
0.7188454866409302,0.6739383339881897,0.5397539138793945,0.6637093424797058,0.6032259464263916,0.5811137557029724,0.5625842213630676
0.36218100786209106,0.4739183783531189,0.5526944398880005,0.538478434085846,0.4610925018787384,0.5173521041870117,0.42333880066871643
0.37964141368865967,0.43091124296188354,0.40257981419563293,0.46446558833122253,0.34819355607032776,0.4225386679172516,0.45667991042137146
0.5359729528427124,0.5695039629936218,0.5082316994667053,0.6206382513046265,0.47957441210746765,0.48717886209487915,0.4095369279384613
0.7551238536834717,0.8451378345489502,0.8625515103340149,0.8554379343986511,0.852999210357666,0.8362249135971069,0.859745442867279
0.3676316440105438,0.3388757109642029,0.343814492225647,0.4093433916568756,0.3908069133758545,0.4052239656448364,0.20400218665599823
0.6423751711845398,0.5106367468833923,0.4618338346481323,0.37973013520240784,0.49362000823020935,0.5735760927200317,0.6443734169006348
-0.23540917038917542,-0.020314611494541168,-0.022931864485144615,0.05862770974636078,-0.07522454112768173,-0.0559922493994236,-0.0011366227408871055
0.6101717352867126,0.6109728813171387,0.5711731314659119,0.6216519474983215,0.6228291988372803,0.4905771017074585,0.6551046371459961
0.685344398021698,0.5189651250839233,0.5180482864379883,0.6893131136894226,0.6465967893600464,0.5644068121910095,0.5928278565406799
0.7720232605934143,0.8330737352371216,0.8612681031227112,0.8293349742889404,0.8548470735549927,0.8097265958786011,0.8667939901351929
0.8932740688323975,0.8772891759872437,0.849705696105957,0.9171416759490967,0.8864624500274658,0.8868453502655029,0.8647540807723999
0.4817308187484741,0.7615802884101868,0.7617206573486328,0.7152462005615234,0.7458850145339966,0.7064361572265625,0.67374587059021
0.864465594291687,0.8308871388435364,0.7351331114768982,0.8542841672897339,0.7436283826828003,0.7824525833129883,0.7651653289794922
0.678617537021637,0.4846985936164856,0.7177559733390808,0.6460039019584656,0.710246741771698,0.5032981634140015,0.5257099270820618
0.10631004720926285,0.22863149642944336,0.32287347316741943,0.03502049297094345,0.2151808738708496,0.13401252031326294,0.4122520983219147
0.812393844127655,0.63181072473526,0.6692876219749451,0.49548834562301636,0.5838284492492676,0.541555643081665,0.6238064169883728
0.7085477113723755,0.7022397518157959,0.6701585054397583,0.7802219986915588,0.7427577972412109,0.734684407711029,0.6988595724105835
0.5788664817810059,0.6616288423538208,0.5837604999542236,0.7137179374694824,0.6565805673599243,0.6549109816551208,0.7401017546653748
0.2296919822692871,0.28906553983688354,0.45467785000801086,0.2974407970905304,0.3634377717971802,0.40947720408439636,0.3352057933807373
0.19049802422523499,0.07825946062803268,0.1566133201122284,-0.03822465240955353,0.11186826974153519,0.08279919624328613,0.3334667682647705
0.8509439826011658,0.8848547339439392,0.8445107936859131,0.9059364795684814,0.8597517609596252,0.8817214369773865,0.8476645350456238
0.49891650676727295,0.6503826975822449,0.5434134602546692,0.5616011023521423,0.5262333154678345,0.5939950942993164,0.5374581813812256
0.8878814578056335,0.9064586758613586,0.8619527816772461,0.8957287073135376,0.8527026176452637,0.9272564053535461,0.852642297744751
0.41053465008735657,0.20240448415279388,0.21453678607940674,0.22950775921344757,0.2806629240512848,0.26194849610328674,0.21311244368553162
0.16452696919441223,0.20363308489322662,0.3364372253417969,0.2723288834095001,0.40083056688308716,0.321394681930542,0.2900148928165436
0.464193195104599,0.2624819874763489,0.325944185256958,0.40655380487442017,0.43592163920402527,0.36295342445373535,0.39415833353996277
0.7138738036155701,0.8122301697731018,0.6888935565948486,0.8095923662185669,0.811100959777832,0.7683127522468567,0.7445007562637329
0.24230405688285828,0.22942396998405457,0.32594752311706543,0.22863826155662537,0.16990619897842407,0.1916762888431549,0.2365090698003769
0.7194820642471313,0.8131660223007202,0.7710133194923401,0.8425561785697937,0.8001857995986938,0.8685005903244019,0.8329296112060547
0.4648800790309906,0.4495902359485626,0.4377802908420563,0.49882254004478455,0.4338996112346649,0.5246255993843079,0.43621498346328735
0.6505087018013,0.6453644037246704,0.5393617749214172,0.35921967029571533,0.49645352363586426,0.5445829629898071,0.5578364133834839
0.5577126741409302,0.4671874940395355,0.4891834855079651,0.48977646231651306,0.5091939568519592,0.46032220125198364,0.5753927230834961
0.8504890203475952,0.8838520050048828,0.7698990702629089,0.863586962223053,0.7860203981399536,0.8660314679145813,0.7447884678840637
0.741411030292511,0.8359364867210388,0.8232436776161194,0.7445105910301208,0.7371800541877747,0.7876127362251282,0.7750421762466431
0.9062225818634033,0.8766909837722778,0.9141036868095398,0.8504024744033813,0.902802586555481,0.8619140386581421,0.8742834329605103
0.9661215543746948,0.9602749943733215,0.8777965307235718,0.9274335503578186,0.8753665089607239,0.931914746761322,0.8375433683395386
0.361262708902359,0.3785952925682068,0.3253609538078308,0.40533626079559326,0.29984238743782043,0.38811805844306946,0.3057549297809601
0.16303150355815887,0.29480329155921936,0.10349351912736893,0.06142092123627663,0.10858369618654251,0.31807440519332886,0.08336785435676575
0.5728603601455688,0.7820560336112976,0.6289464831352234,0.604481041431427,0.5836890935897827,0.7507848143577576,0.5841806530952454
0.818534255027771,0.7777825593948364,0.7485772967338562,0.8348259329795837,0.8117436766624451,0.7956640720367432,0.7421765923500061
0.20741595327854156,0.29674801230430603,0.29547998309135437,0.3761298358440399,0.3405665457248688,0.2960067093372345,0.3836216926574707
0.4840916395187378,0.4439735412597656,0.5154647827148438,0.44044625759124756,0.411816269159317,0.40431103110313416,0.5525626540184021
0.7741210460662842,0.7545056343078613,0.5616447925567627,0.6678671836853027,0.5243194103240967,0.7063121199607849,0.7189946174621582
0.8402684926986694,0.8544386029243469,0.8962305784225464,0.8616420030593872,0.8207089304924011,0.8616846203804016,0.8627884387969971
0.4369472563266754,0.38191890716552734,0.15832841396331787,0.36814582347869873,0.4043991267681122,0.4229249656200409,0.30113422870635986
0.8089233636856079,0.8773475885391235,0.8288750648498535,0.88470858335495,0.8747955560684204,0.870530903339386,0.8486806750297546
0.7830078601837158,0.8188999891281128,0.8367699980735779,0.8160903453826904,0.8335796594619751,0.7881940007209778,0.8279903531074524
0.45273852348327637,0.6413682699203491,0.5809521675109863,0.6035860180854797,0.5525086522102356,0.6546065807342529,0.5371528267860413
0.5900012254714966,0.4508303999900818,0.18204987049102783,0.627566933631897,0.353115975856781,0.5514373779296875,0.4561687409877777
0.29842376708984375,0.2887374460697174,0.4406853914260864,0.3003478944301605,0.3419012725353241,0.23343811929225922,0.34233102202415466
0.1837698221206665,0.272493451833725,0.17112420499324799,0.28459686040878296,0.14888007938861847,0.15466958284378052,0.09794145077466965
0.5102048516273499,0.42258769273757935,0.3987623453140259,0.21209225058555603,0.30377358198165894,0.42350417375564575,0.27671676874160767
0.22652854025363922,0.15664704144001007,0.185001939535141,0.11894122511148453,0.2413218915462494,0.28315427899360657,0.2714267373085022
0.3409106135368347,0.3324253261089325,0.4858016073703766,0.24223847687244415,0.36192893981933594,0.4176549017429352,0.38869646191596985
0.6927236318588257,0.7880679965019226,0.8618893027305603,0.7560151219367981,0.8108687400817871,0.6798990368843079,0.7731850743293762
0.15858839452266693,0.12940385937690735,0.24058549106121063,0.26643386483192444,0.22308403253555298,0.25796499848365784,0.21556545794010162
0.030402176082134247,0.18297787010669708,0.1447760909795761,0.21927794814109802,0.13137991726398468,0.19517213106155396,0.24081197381019592
0.23864410817623138,0.41922131180763245,0.36401093006134033,0.33067426085472107,0.3384109139442444,0.45346125960350037,0.32795602083206177
0.6456129550933838,0.6782909631729126,0.5251253843307495,0.5665112137794495,0.4227450489997864,0.6537340879440308,0.6082513332366943
0.6724478006362915,0.6779862642288208,0.7130187153816223,0.6067901253700256,0.5605692267417908,0.5469313859939575,0.5736867189407349
0.7792304754257202,0.8537031412124634,0.8738440871238708,0.8387066125869751,0.8888887166976929,0.8652072548866272,0.9065135717391968
0.8070053458213806,0.7947045564651489,0.8139830827713013,0.8021180033683777,0.8700471520423889,0.8278733491897583,0.774900496006012
0.5115899443626404,0.4417392611503601,0.33621907234191895,0.3420834541320801,0.3025660514831543,0.3387231230735779,0.314245343208313
0.40522003173828125,0.43469351530075073,0.4118465483188629,0.46553748846054077,0.4772723317146301,0.4914063513278961,0.30803918838500977
0.5396677851676941,0.6096377968788147,0.5050930976867676,0.6352853775024414,0.4886859059333801,0.6637805700302124,0.526264488697052
0.6886852979660034,0.6918869614601135,0.7120591402053833,0.7782576084136963,0.6765499114990234,0.7427070736885071,0.7544868588447571
0.20086918771266937,0.459729939699173,0.352072536945343,0.5241620540618896,0.588141679763794,0.4881797134876251,0.4642252027988434
0.4049674868583679,0.2549194395542145,0.4145943224430084,0.21617327630519867,0.348627507686615,0.2324257344007492,0.3013051152229309
0.6376843452453613,0.7364324927330017,0.6435422897338867,0.7196175456047058,0.697557806968689,0.7133881449699402,0.5976541638374329
0.373247355222702,0.6521619558334351,0.591424286365509,0.5539645552635193,0.38457056879997253,0.6466062664985657,0.5248298645019531
0.7658969163894653,0.7980709075927734,0.6991146802902222,0.7636338472366333,0.7243873476982117,0.79316246509552,0.6541863679885864
0.8369876146316528,0.8698185086250305,0.8714545965194702,0.8606898784637451,0.9116296768188477,0.8581529259681702,0.8641168475151062
0.633105456829071,0.543250560760498,0.6180875897407532,0.6773185133934021,0.7191459536552429,0.6245758533477783,0.6867001056671143
0.77742600440979,0.8083481788635254,0.794949471950531,0.8797162175178528,0.8049054145812988,0.8314001560211182,0.7651342153549194
0.38033291697502136,0.3593572974205017,0.44658222794532776,0.4043222963809967,0.5329965353012085,0.4219256341457367,0.5608232617378235
0.8885997533798218,0.8543068766593933,0.7844204306602478,0.7908580899238586,0.6708789467811584,0.8893516659736633,0.7830535173416138
0.5725809335708618,0.48619699478149414,0.46097612380981445,0.4681794345378876,0.4701196253299713,0.5238335132598877,0.3830769658088684
0.7147917747497559,0.8038247227668762,0.7557300329208374,0.8310920000076294,0.7901394963264465,0.8149651288986206,0.7596757411956787
0.26218974590301514,0.34116166830062866,0.31333810091018677,0.36815470457077026,0.43722212314605713,0.35420137643814087,0.4866766333580017
0.628926694393158,0.618381679058075,0.61274653673172,0.5357901453971863,0.6334227323532104,0.5444652438163757,0.5378773212432861
0.6053688526153564,0.5296943783760071,0.5732499361038208,0.6158906817436218,0.5752602815628052,0.632925271987915,0.419207364320755
0.8504950404167175,0.7752335071563721,0.7552114129066467,0.7169983983039856,0.6929362416267395,0.8164145350456238,0.74372398853302
0.2893695533275604,0.43191346526145935,0.331948459148407,0.27132168412208557,0.3567935824394226,0.5043973922729492,0.34513965249061584
0.28226438164711,0.2968384325504303,0.22998449206352234,0.2786159813404083,0.31871703267097473,0.1877492070198059,0.285584032535553
0.5835022330284119,0.5483840107917786,0.4746968746185303,0.5010797381401062,0.4564689099788666,0.5404617786407471,0.5284214019775391
0.5879052877426147,0.7257125973701477,0.6419007182121277,0.6122056841850281,0.6288054585456848,0.660738468170166,0.618664026260376
0.5796554088592529,0.6034676432609558,0.6112144589424133,0.6108174920082092,0.6151183247566223,0.5905393958091736,0.550401508808136
0.16065281629562378,0.37027090787887573,0.3612258732318878,0.21069015562534332,0.12781982123851776,0.2656835913658142,0.28672921657562256
0.9102154970169067,0.9380471706390381,0.9182716608047485,0.9232854843139648,0.8880788087844849,0.9423686861991882,0.9002413153648376
0.42130887508392334,0.47104859352111816,0.2793698012828827,0.362883985042572,0.13770811259746552,0.4265732169151306,0.13905417919158936
0.509231448173523,0.3231840133666992,0.3625786304473877,0.2671563923358917,0.2535383999347687,0.37962257862091064,0.4169757664203644
0.41640669107437134,0.45939263701438904,0.44821277260780334,0.45429128408432007,0.5055368542671204,0.5279442667961121,0.5000003576278687
0.8840983510017395,0.8736056089401245,0.8825241327285767,0.8112562894821167,0.880158543586731,0.8129352927207947,0.8250318169593811
0.4435024559497833,0.4960841238498688,0.5141013860702515,0.4471520483493805,0.4836162030696869,0.5196186304092407,0.535597026348114
0.7348893284797668,0.7100718021392822,0.6858898997306824,0.7257498502731323,0.6584228277206421,0.7732491493225098,0.6699221730232239
0.008659601211547852,0.1391514539718628,0.188215434551239,0.11266177892684937,0.1461067795753479,0.25073423981666565,0.2516446113586426
0.7943349480628967,0.8472778797149658,0.8274323344230652,0.8603559732437134,0.8566489815711975,0.875564694404602,0.8508887887001038
0.8850880265235901,0.8524149656295776,0.8890452980995178,0.8030391931533813,0.7510101795196533,0.8536620736122131,0.8429505228996277
0.41442352533340454,0.6790931820869446,0.6707578897476196,0.7196356058120728,0.6287599802017212,0.6716064214706421,0.5889560580253601
0.29652249813079834,0.31983670592308044,0.43615108728408813,0.15273702144622803,0.3341185450553894,0.24700097739696503,0.3194221258163452
0.4194726049900055,0.4577194154262543,0.43449875712394714,0.3493635356426239,0.4038606882095337,0.3519307076931,0.4423031806945801
0.29538795351982117,0.32998475432395935,0.3440398871898651,0.43994447588920593,0.3792864680290222,0.4208909273147583,0.3770371377468109
0.6645159125328064,0.5833058953285217,0.6259181499481201,0.5048814415931702,0.5336007475852966,0.6272295713424683,0.6162492036819458
0.44558387994766235,0.6091203093528748,0.5307038426399231,0.5313907861709595,0.5217180848121643,0.6416651606559753,0.5769885182380676
0.6469966769218445,0.6933814287185669,0.6890760064125061,0.6260881423950195,0.6830822229385376,0.7115058302879333,0.7222276329994202
0.8825498819351196,0.8531429767608643,0.8035222887992859,0.8796069622039795,0.8201318979263306,0.8775789737701416,0.8119627237319946
0.9192813038825989,0.9133580327033997,0.8821852803230286,0.9288381934165955,0.9167999029159546,0.9415451288223267,0.9089273810386658
0.5972101092338562,0.8176974058151245,0.7899795770645142,0.7503702640533447,0.7044044733047485,0.8291146755218506,0.7714781761169434
0.5025571584701538,0.7049015760421753,0.6185482740402222,0.58807373046875,0.641539454460144,0.6291865110397339,0.6778928637504578
0.49980664253234863,0.337390273809433,0.3038162589073181,0.35525915026664734,0.17199033498764038,0.5173456072807312,0.26018428802490234
0.486212819814682,0.6192808747291565,0.5473276972770691,0.525278627872467,0.4700421392917633,0.6101871132850647,0.525557279586792
0.71822190284729,0.912083625793457,0.8882580399513245,0.9131690859794617,0.852196216583252,0.9144724011421204,0.837249755859375
0.6998080611228943,0.7904975414276123,0.7005097270011902,0.7597545385360718,0.7148528099060059,0.7663213610649109,0.6921135783195496
0.2531406879425049,0.1964707374572754,0.3306339681148529,0.3208129107952118,0.32210949063301086,0.2665748596191406,0.37051713466644287
0.4528871476650238,0.5369707345962524,0.6084303259849548,0.5735530853271484,0.5317232608795166,0.5658281445503235,0.5685474872589111
0.1872965693473816,0.3143208622932434,0.24316909909248352,0.392754465341568,0.3403167426586151,0.3133019506931305,0.3360615372657776
0.13144850730895996,0.09579084068536758,0.35301318764686584,0.28039562702178955,0.4329727590084076,0.2813095152378082,0.3549594283103943
0.38818928599357605,0.4584597647190094,0.37205296754837036,0.4340868294239044,0.315479576587677,0.38091832399368286,0.4543662965297699
0.45824167132377625,0.4382529854774475,0.40856167674064636,0.4309917092323303,0.35090652108192444,0.42561110854148865,0.39020949602127075
0.2757655382156372,0.24501341581344604,0.3643742501735687,0.05533963814377785,0.20726507902145386,0.14007164537906647,0.33554503321647644
0.31407615542411804,0.2375199794769287,0.429438978433609,0.295611172914505,0.4736602306365967,0.26894277334213257,0.22013342380523682
0.29432469606399536,0.4096357226371765,0.24187752604484558,0.4565064013004303,0.28479692339897156,0.39419543743133545,0.20156976580619812
0.45370036363601685,0.5510416626930237,0.518138587474823,0.508162796497345,0.25705739855766296,0.5763521194458008,0.4712958335876465
0.20654845237731934,0.02805507183074951,-0.10515835881233215,0.011098173446953297,-0.014812447130680084,-0.0030365437269210815,0.1467057168483734
0.35497307777404785,0.22215108573436737,0.2961479425430298,0.37511953711509705,0.29407909512519836,0.3254706859588623,0.19540874660015106
0.7277355790138245,0.7470083832740784,0.6859090924263,0.7359958291053772,0.6331807971000671,0.6791220307350159,0.6083018183708191
0.5588323473930359,0.623202383518219,0.7227305769920349,0.5465400218963623,0.7606788873672485,0.6194577813148499,0.5851609110832214
0.8027334809303284,0.8655015230178833,0.8067914843559265,0.8312975168228149,0.81285560131073,0.8459242582321167,0.7907539010047913
0.5914981365203857,0.7276051640510559,0.6541839241981506,0.6567256450653076,0.6713524460792542,0.6634439826011658,0.6962236762046814
0.27045297622680664,0.3378622829914093,0.3617849349975586,0.19934357702732086,0.3102039098739624,0.37423181533813477,0.3098977208137512
0.7477595806121826,0.7232614159584045,0.6635282039642334,0.7795757055282593,0.7814475893974304,0.7000108957290649,0.6910788416862488
