word2vec0,word2vec1,word2vec2,word2vec3,word2vec4,word2vec5,word2vec6
0.8162837028503418,0.7979528307914734,0.7299982309341431,0.8701530694961548,0.8242694735527039,0.8242921829223633,0.7667763829231262
0.8289212584495544,0.836459755897522,0.6771306395530701,0.8129892945289612,0.6721374988555908,0.8275789022445679,0.6842663288116455
0.9357579350471497,0.9483564496040344,0.8960859775543213,0.9584058523178101,0.9246948957443237,0.9462263584136963,0.899577260017395
0.6975806951522827,0.6950828433036804,0.5470155477523804,0.7545928359031677,0.6202638745307922,0.6992377638816833,0.550599217414856
0.5231631994247437,0.6171759963035583,0.5711262822151184,0.6320247054100037,0.5630483627319336,0.6244997978210449,0.5729607939720154
0.9326794147491455,0.9525766968727112,0.9245292544364929,0.9686135053634644,0.9403148293495178,0.9551202654838562,0.9257472157478333
0.7734907865524292,0.7681546807289124,0.6320818662643433,0.798450767993927,0.6732207536697388,0.7636756896972656,0.6290988326072693
0.7725441455841064,0.8245583176612854,0.7985120415687561,0.8706638216972351,0.8389101624488831,0.8327181339263916,0.7959591746330261
0.7485978007316589,0.8453596830368042,0.7109690308570862,0.8488271236419678,0.7595275640487671,0.8522514700889587,0.7277476787567139
0.8182315826416016,0.8251920342445374,0.7300985455513,0.8581125140190125,0.7642313838005066,0.8327940702438354,0.7443425059318542
0.912807822227478,0.9454317688941956,0.9250877499580383,0.9455811977386475,0.9301868677139282,0.9406425356864929,0.9252177476882935
0.9324442148208618,0.9502485990524292,0.930036187171936,0.9533240795135498,0.9250288009643555,0.9523949027061462,0.9373095631599426
0.9489578008651733,0.9623000025749207,0.951510488986969,0.9565293192863464,0.9589525461196899,0.9638657569885254,0.9528186321258545
0.8273356556892395,0.8560022711753845,0.7897332310676575,0.8830886483192444,0.8373246788978577,0.8633888959884644,0.8144717216491699
0.44495177268981934,0.2705410122871399,0.24983705580234528,0.44831588864326477,0.45646581053733826,0.2870904207229614,0.26952433586120605
0.9590631127357483,0.9629843831062317,0.9501855373382568,0.9676546454429626,0.9567117691040039,0.9610321521759033,0.9490177631378174
0.8638849258422852,0.8586153984069824,0.7268831729888916,0.8831039071083069,0.7506600618362427,0.8576080799102783,0.7150143384933472
0.961051344871521,0.9566647410392761,0.924244225025177,0.9694429636001587,0.946517825126648,0.9616209864616394,0.9305357336997986
0.9104494452476501,0.923630952835083,0.875098466873169,0.9409576654434204,0.891966700553894,0.9211668968200684,0.87166428565979
0.6158851981163025,0.6495312452316284,0.5077244639396667,0.713485062122345,0.598232090473175,0.6768629550933838,0.5367013216018677
0.9324233531951904,0.9313519597053528,0.8730639815330505,0.9479438066482544,0.8918185234069824,0.9381870627403259,0.8878870606422424
0.908236026763916,0.9165560007095337,0.8875068426132202,0.9310482144355774,0.9054291844367981,0.9212186336517334,0.8966817855834961
0.8371171951293945,0.903497040271759,0.8202203512191772,0.9264102578163147,0.841318666934967,0.9028576612472534,0.8152397871017456
0.8653553128242493,0.8791074156761169,0.749742329120636,0.8878207206726074,0.7724646329879761,0.8741172552108765,0.7489064335823059
0.7881609201431274,0.8268727660179138,0.7683789730072021,0.8557687997817993,0.7723512649536133,0.835619330406189,0.7683458924293518
0.9535982012748718,0.9660418629646301,0.917831540107727,0.9748748540878296,0.9336475133895874,0.96593177318573,0.9197186231613159
0.8865671157836914,0.8860446810722351,0.8042463064193726,0.922042727470398,0.8588979840278625,0.891742467880249,0.8159876465797424
0.7506076097488403,0.7648580074310303,0.6811670064926147,0.8431252241134644,0.7957340478897095,0.7851478457450867,0.726723849773407
0.9678880572319031,0.9712209701538086,0.9371878504753113,0.9805658459663391,0.959199070930481,0.9749124050140381,0.9447058439254761
0.9242153763771057,0.9212412238121033,0.8643771409988403,0.921939492225647,0.8585756421089172,0.9249339699745178,0.8637129068374634
0.9505345225334167,0.9543483853340149,0.9384022951126099,0.9687828421592712,0.9491437673568726,0.9520963430404663,0.9370806217193604
0.902716338634491,0.9175211787223816,0.8702844381332397,0.93067866563797,0.8806042075157166,0.9195829629898071,0.8684185147285461
0.8837257623672485,0.8920269012451172,0.8022577166557312,0.9258725047111511,0.8341943025588989,0.9005928039550781,0.8153906464576721
0.6122439503669739,0.688078761100769,0.5489919185638428,0.7262041568756104,0.5830167531967163,0.6968896985054016,0.5576119422912598
0.8482835292816162,0.8561242818832397,0.8357188701629639,0.845826268196106,0.82065749168396,0.8573399186134338,0.8320836424827576
0.8345952033996582,0.8529312014579773,0.7956557273864746,0.890333354473114,0.8344334959983826,0.8485729694366455,0.7893067002296448
0.9325135946273804,0.940355658531189,0.887335479259491,0.9547775387763977,0.9183349609375,0.9409822225570679,0.8871347308158875
0.9340106248855591,0.9542836546897888,0.9227829575538635,0.9614734649658203,0.9211335778236389,0.9526612758636475,0.9181089997291565
0.9413557648658752,0.9448853135108948,0.9131917357444763,0.9500259160995483,0.9131031632423401,0.9469588398933411,0.916598379611969
0.8563998937606812,0.9036431312561035,0.8586206436157227,0.9140104055404663,0.8665584325790405,0.909590482711792,0.8676525950431824
0.9107003808021545,0.9303098320960999,0.8432642817497253,0.9338104128837585,0.863867998123169,0.9278484582901001,0.8493293523788452
0.9693595767021179,0.9700084924697876,0.9489585161209106,0.9664272665977478,0.9366982579231262,0.971510112285614,0.9511010050773621
0.7296292781829834,0.7356399893760681,0.528849720954895,0.7970941066741943,0.626998245716095,0.7619820833206177,0.5583518147468567
0.9104295372962952,0.9154073596000671,0.8544382452964783,0.9268018007278442,0.8754035234451294,0.9174187183380127,0.8587195873260498
0.7944458723068237,0.8014465570449829,0.6842546463012695,0.8120684623718262,0.6465626358985901,0.8154431581497192,0.7068210244178772
0.8275501132011414,0.8482489585876465,0.7338863015174866,0.9165396094322205,0.8294331431388855,0.8514277338981628,0.7439168691635132
0.8390061855316162,0.825445830821991,0.773339569568634,0.8703757524490356,0.8217077255249023,0.8306422233581543,0.7772607803344727
0.6848218441009521,0.7311288118362427,0.6093597412109375,0.7804312705993652,0.7084300518035889,0.7120956182479858,0.628044605255127
0.9359590411186218,0.952694833278656,0.9462088942527771,0.9634309411048889,0.952142059803009,0.9546929001808167,0.9452252984046936
0.910682201385498,0.9099291563034058,0.7493374347686768,0.9349970817565918,0.7935940027236938,0.9105513095855713,0.7578591108322144
0.8368632197380066,0.8708778619766235,0.8025010824203491,0.9083001613616943,0.8478429317474365,0.8757711052894592,0.813247799873352
0.9074029922485352,0.9033541679382324,0.8371023535728455,0.9298451542854309,0.8631821870803833,0.9089066386222839,0.8455435037612915
0.759097158908844,0.7606694102287292,0.6265376806259155,0.7818359136581421,0.6415635943412781,0.7745919227600098,0.6383644342422485
0.8888331651687622,0.888555645942688,0.7646815180778503,0.9089615345001221,0.8246755003929138,0.890102207660675,0.769997775554657
0.796883761882782,0.8601493835449219,0.8205278515815735,0.8864256143569946,0.8159379363059998,0.861496090888977,0.8236088752746582
0.9303727149963379,0.9522562026977539,0.9284983277320862,0.9529256820678711,0.9227784276008606,0.9487730860710144,0.9222491979598999
0.9500514268875122,0.9491108655929565,0.9083251357078552,0.9421332478523254,0.8715497255325317,0.9547509551048279,0.9132273197174072
0.7850944995880127,0.8111382126808167,0.6814000010490417,0.8485218286514282,0.7644604444503784,0.8134300708770752,0.7001025676727295
0.8309153318405151,0.8501236438751221,0.7457550764083862,0.8979265689849854,0.807633101940155,0.8570505380630493,0.7625740170478821
0.8424012660980225,0.8644934892654419,0.7632099390029907,0.9044024348258972,0.8305174708366394,0.8707184791564941,0.7751327157020569
0.8289125561714172,0.8431624174118042,0.7426589131355286,0.872136652469635,0.7747061848640442,0.8471570014953613,0.741026759147644
0.7494375705718994,0.7543231248855591,0.6392252445220947,0.8108351826667786,0.6978755593299866,0.7538393139839172,0.6397459506988525
0.9431854486465454,0.9549270868301392,0.9125877618789673,0.9614200592041016,0.9180310368537903,0.9552201628684998,0.9132363200187683
0.8815869688987732,0.9010910987854004,0.8078335523605347,0.9129087924957275,0.8285152316093445,0.891062319278717,0.8019505739212036
0.7481527328491211,0.7753078937530518,0.6132408976554871,0.8379039168357849,0.6911780834197998,0.7816146612167358,0.6271070837974548
0.7103566527366638,0.761026918888092,0.6978316307067871,0.7814667820930481,0.7201449275016785,0.7659213542938232,0.7000906467437744
0.9338347315788269,0.926327645778656,0.9011591076850891,0.9240025281906128,0.8845504522323608,0.9326366782188416,0.9103170037269592
0.2768840491771698,0.396942675113678,0.23123633861541748,0.4451483190059662,0.23637062311172485,0.3584604859352112,0.19927363097667694
0.8015246987342834,0.807636559009552,0.7618228793144226,0.7682092785835266,0.720132052898407,0.7930895686149597,0.766200602054596
0.7867401242256165,0.797813355922699,0.6290103197097778,0.8782252669334412,0.7474222183227539,0.7970020771026611,0.6353259086608887
0.8569010496139526,0.8567596673965454,0.7513096332550049,0.8922750353813171,0.7900587916374207,0.859251081943512,0.7592416405677795
0.8818326592445374,0.902776300907135,0.8489748239517212,0.9175493121147156,0.8065935373306274,0.9123125076293945,0.850014328956604
0.9079931378364563,0.9315279722213745,0.8915078639984131,0.9397369027137756,0.8973634839057922,0.9298950433731079,0.8971158266067505
0.9720404744148254,0.970420777797699,0.9520156979560852,0.9656710624694824,0.953795850276947,0.9621623158454895,0.9497894644737244
0.8937433362007141,0.9175159335136414,0.8542982339859009,0.9330849647521973,0.8575962781906128,0.909828782081604,0.845544159412384
0.9008274078369141,0.9349691867828369,0.9237427115440369,0.9415759444236755,0.9270706176757812,0.9368287324905396,0.9282795190811157
0.8086740970611572,0.8305565714836121,0.703342854976654,0.8685844540596008,0.78139728307724,0.825588047504425,0.696820855140686
0.6749257445335388,0.698625922203064,0.5457575917243958,0.7954708337783813,0.6543320417404175,0.7037631273269653,0.5568386316299438
0.9338197112083435,0.9408208727836609,0.8730483055114746,0.941020667552948,0.8491197228431702,0.9398046731948853,0.8726581931114197
0.9203059673309326,0.92718505859375,0.860499382019043,0.9335732460021973,0.8615052700042725,0.9302416443824768,0.8687273859977722
0.8034919500350952,0.8334370851516724,0.8019524216651917,0.8147750496864319,0.7558390498161316,0.8321826457977295,0.8202336430549622
0.7449179291725159,0.7694932222366333,0.6705449819564819,0.7896434664726257,0.6829842329025269,0.7799655795097351,0.6852628588676453
0.7415714859962463,0.7760328054428101,0.5983952283859253,0.7964252829551697,0.6123424172401428,0.7748567461967468,0.6133022308349609
0.9616807103157043,0.9674238562583923,0.9453819394111633,0.9662050008773804,0.9462530612945557,0.9664340019226074,0.9457694292068481
0.8802478313446045,0.8914113640785217,0.8240383267402649,0.9143124222755432,0.8529965281486511,0.8839471936225891,0.814744234085083
0.9649651050567627,0.9676566123962402,0.9519103169441223,0.9573846459388733,0.9401177763938904,0.9665367603302002,0.9520946741104126
0.8428350687026978,0.8689249157905579,0.7693172097206116,0.9151625037193298,0.8395525217056274,0.8716752529144287,0.7745227813720703
0.7001230716705322,0.699067234992981,0.5290932655334473,0.8053123354911804,0.6709719300270081,0.7182708978652954,0.558559238910675
0.9113110899925232,0.9219764471054077,0.8532795310020447,0.9354899525642395,0.8463475108146667,0.9209253787994385,0.8517783284187317
0.9561702609062195,0.963245689868927,0.9309412240982056,0.9563544392585754,0.9038986563682556,0.9655940532684326,0.9328719973564148
0.7236246466636658,0.7631445527076721,0.6010217666625977,0.8354923129081726,0.7129077315330505,0.7782452702522278,0.637145459651947
0.9037429094314575,0.9005296230316162,0.8415060043334961,0.883622944355011,0.8140282034873962,0.902553141117096,0.842414915561676
0.8365077972412109,0.8677709102630615,0.7244997620582581,0.8814640045166016,0.7241061329841614,0.8728094100952148,0.7439002394676208
0.8081635236740112,0.8304271101951599,0.6924519538879395,0.8748674392700195,0.783200204372406,0.826646625995636,0.703274130821228
0.8370502591133118,0.8319310545921326,0.720021665096283,0.8666597008705139,0.7646183967590332,0.8438103795051575,0.7274665236473083
0.9569331407546997,0.9691934585571289,0.9449197053909302,0.966156542301178,0.9330560564994812,0.9696719646453857,0.9479321241378784
0.937741756439209,0.9278608560562134,0.8649852871894836,0.9391191005706787,0.9014260768890381,0.909584105014801,0.8779013752937317
0.9721529483795166,0.9744278192520142,0.9560723900794983,0.9750272035598755,0.9521339535713196,0.9735854864120483,0.9608718156814575
0.9522330164909363,0.9381952881813049,0.9147445559501648,0.9308434724807739,0.898270845413208,0.9392493963241577,0.9156502485275269
0.7553789019584656,0.7657337784767151,0.6556296348571777,0.757297158241272,0.5927377343177795,0.774996280670166,0.65968918800354
0.6473135352134705,0.675993800163269,0.4334941804409027,0.7612449526786804,0.582949161529541,0.6698276996612549,0.43366295099258423
0.8203786611557007,0.8174813985824585,0.7207827568054199,0.854004442691803,0.7542291879653931,0.8241583704948425,0.728024959564209
0.9108073711395264,0.904586911201477,0.8935519456863403,0.9080609083175659,0.889210045337677,0.9171572923660278,0.8945205211639404
0.726523220539093,0.7782179713249207,0.6314682364463806,0.8201407194137573,0.6593992710113525,0.7891063094139099,0.6538857221603394
0.8159784078598022,0.8431034088134766,0.7719155550003052,0.8560100197792053,0.7802549600601196,0.8448748588562012,0.7751240134239197
0.8666456937789917,0.9088568091392517,0.8557952642440796,0.9226650595664978,0.8656236529350281,0.9203987121582031,0.8686261773109436
0.9402309060096741,0.950564444065094,0.9145083427429199,0.9502167105674744,0.9147871732711792,0.9514495730400085,0.9171116948127747
0.4480159878730774,0.4832186698913574,0.34111717343330383,0.5003404021263123,0.3627155125141144,0.4891926944255829,0.3902895152568817
0.966274082660675,0.9657494425773621,0.9524634480476379,0.9552753567695618,0.9532912373542786,0.955935001373291,0.952014684677124
0.8931869268417358,0.8537267446517944,0.7653757333755493,0.9161118268966675,0.8624461889266968,0.8579137325286865,0.7655776143074036
0.9096439480781555,0.9198983311653137,0.8633562922477722,0.9189924597740173,0.854050874710083,0.9170299172401428,0.8610693216323853
0.49010372161865234,0.49597373604774475,0.1836814433336258,0.5312466621398926,0.2252737581729889,0.49991878867149353,0.19337411224842072
0.7700519561767578,0.7925553917884827,0.6754595637321472,0.8548405766487122,0.7213322520256042,0.7973602414131165,0.6827747225761414
0.7353039979934692,0.7593070864677429,0.6282541751861572,0.7802209854125977,0.6395498514175415,0.7590938806533813,0.6396277546882629
0.7921133637428284,0.8056090474128723,0.6824595928192139,0.8287401795387268,0.6905272603034973,0.8051319122314453,0.6855148673057556
0.6128206253051758,0.6458102464675903,0.4960542917251587,0.7418791055679321,0.6135944128036499,0.6662470102310181,0.5299925804138184
0.8454108238220215,0.8651872873306274,0.7345201969146729,0.8964024782180786,0.7987746596336365,0.8711425065994263,0.7587549686431885
0.85832679271698,0.9083955883979797,0.8693070411682129,0.9056870341300964,0.8527214527130127,0.9104967713356018,0.8709166049957275
0.838570237159729,0.850588858127594,0.7068619132041931,0.8887749910354614,0.7655916213989258,0.8611702919006348,0.727950394153595
0.7184134125709534,0.7411491274833679,0.5579509735107422,0.791525661945343,0.6540733575820923,0.7669014930725098,0.596718966960907
0.7403916120529175,0.780576229095459,0.6231082677841187,0.7980263829231262,0.6066356897354126,0.7891703844070435,0.6268430352210999
0.8222851157188416,0.8167054057121277,0.692878782749176,0.8419237732887268,0.7187036871910095,0.8248628973960876,0.7002156972885132
0.8412007093429565,0.8542008996009827,0.7990697026252747,0.8561363816261292,0.7923460006713867,0.8560657501220703,0.8068851828575134
0.8722553849220276,0.9108002185821533,0.8659866452217102,0.875346302986145,0.7853904962539673,0.9153382778167725,0.8668695688247681
0.9319287538528442,0.9268723726272583,0.9120582342147827,0.9057285785675049,0.902708113193512,0.917691707611084,0.9078618884086609
0.8066124320030212,0.8372952938079834,0.7106870412826538,0.8575466871261597,0.7490209341049194,0.8350597620010376,0.7317937016487122
0.7904421091079712,0.8156189918518066,0.7030178308486938,0.8604964017868042,0.7533730268478394,0.8163657784461975,0.7091399431228638
0.8243679404258728,0.8142833709716797,0.7169520258903503,0.8395389914512634,0.744644284248352,0.8206550478935242,0.7310986518859863
0.9192330241203308,0.9289933443069458,0.8909366726875305,0.9384410977363586,0.9036393761634827,0.9299320578575134,0.8932476043701172
0.9092094898223877,0.918394923210144,0.8584672212600708,0.9468879103660583,0.8992776274681091,0.9156979322433472,0.857174813747406
0.7027178406715393,0.7676151990890503,0.6496830582618713,0.7900373339653015,0.6356520652770996,0.7681106925010681,0.6532222628593445
0.8602611422538757,0.889247715473175,0.8451324701309204,0.9070312976837158,0.8602594137191772,0.8890966773033142,0.8537968397140503
0.9114325046539307,0.9257300496101379,0.8586180806159973,0.9403302073478699,0.872824490070343,0.9230659008026123,0.8583457469940186
0.8939324021339417,0.9049355983734131,0.8585156798362732,0.9090757369995117,0.8616525530815125,0.9054338932037354,0.8625996708869934
0.9735147356987,0.9794008135795593,0.9653812646865845,0.9808073043823242,0.9666395783424377,0.9781444072723389,0.9633563160896301
0.8528801798820496,0.8672342896461487,0.7732217311859131,0.8873726725578308,0.7837339043617249,0.8690785765647888,0.7836626172065735
0.9568808674812317,0.9629569053649902,0.9253700375556946,0.9667677879333496,0.9241966605186462,0.9654731154441833,0.9323862195014954
0.8387942314147949,0.8455703854560852,0.7552648782730103,0.875098466873169,0.7747659683227539,0.8392200469970703,0.7487263679504395
0.9191206097602844,0.9322845935821533,0.8915479779243469,0.9335859417915344,0.8882218599319458,0.9325228929519653,0.8943119049072266
0.8160445094108582,0.8422579765319824,0.7459205985069275,0.8551253080368042,0.7597383260726929,0.8428047299385071,0.7399124503135681
0.9324578642845154,0.9404522776603699,0.9228282570838928,0.9478005170822144,0.9300615787506104,0.9416435360908508,0.9242768287658691
0.6916109323501587,0.7219656705856323,0.49643710255622864,0.7894785404205322,0.5972416996955872,0.7124407291412354,0.49121788144111633
0.7521498203277588,0.8113728761672974,0.7192295789718628,0.8511166572570801,0.7462998628616333,0.8171951174736023,0.7256659269332886
0.8605117201805115,0.8839949369430542,0.7985742092132568,0.9115069508552551,0.8401265740394592,0.8862330913543701,0.8069262504577637
0.940883994102478,0.9381588697433472,0.8775143623352051,0.947234034538269,0.8798591494560242,0.9368270039558411,0.8796972632408142
0.8897584676742554,0.8971601724624634,0.7773799300193787,0.9224540591239929,0.797656774520874,0.89860600233078,0.7811986804008484
0.8257444500923157,0.832001805305481,0.676032543182373,0.8886314034461975,0.7634658813476562,0.8347775340080261,0.6908000707626343
0.8081225156784058,0.8685118556022644,0.8263005614280701,0.8876922726631165,0.8315719366073608,0.874314546585083,0.8289321660995483
0.9402030110359192,0.9397611021995544,0.8593140244483948,0.9476701021194458,0.8637953400611877,0.9408972859382629,0.8608450889587402
0.6742991209030151,0.7097262144088745,0.6380137205123901,0.7364320755004883,0.644254207611084,0.709465742111206,0.6323127150535583
0.6992979645729065,0.7551584839820862,0.6761868000030518,0.7945567965507507,0.7111316323280334,0.7704127430915833,0.6986885666847229
0.9616565704345703,0.9588831663131714,0.9423898458480835,0.9608960747718811,0.9480924606323242,0.958001434803009,0.9442049264907837
0.7136651277542114,0.7368046641349792,0.5450315475463867,0.7928493618965149,0.5984392762184143,0.7384165525436401,0.5554543733596802
0.7921485900878906,0.8475505113601685,0.7115428447723389,0.8686034679412842,0.7457907795906067,0.8550930023193359,0.7283773422241211
0.7500522136688232,0.7839114665985107,0.6816128492355347,0.8125106692314148,0.7599863409996033,0.8065523505210876,0.7153172492980957
0.9211813807487488,0.9041402339935303,0.8852192163467407,0.9259332418441772,0.9169359803199768,0.9006422758102417,0.8771718740463257
0.9282673597335815,0.9323045611381531,0.8830755949020386,0.9441964626312256,0.9077207446098328,0.9358833432197571,0.8911691904067993
0.9183788895606995,0.922569751739502,0.8672789335250854,0.9140995144844055,0.8471822738647461,0.9262146949768066,0.8680168390274048
0.8162107467651367,0.8407500386238098,0.7147377729415894,0.8716636300086975,0.7237678170204163,0.8601027131080627,0.7326392531394958
0.9312136769294739,0.9486353397369385,0.9148083329200745,0.9538757801055908,0.9195898771286011,0.9425491690635681,0.9126811623573303
0.9291498064994812,0.9273581504821777,0.8949525356292725,0.9251236915588379,0.8887219429016113,0.9248257875442505,0.8955180644989014
0.8470485210418701,0.8531530499458313,0.7889237999916077,0.8744081854820251,0.8258359432220459,0.8580591678619385,0.8108614087104797
0.8982266187667847,0.9008301496505737,0.7901350259780884,0.9388378858566284,0.8590437173843384,0.9026581048965454,0.7962169647216797
0.8731926083564758,0.8761011362075806,0.73789381980896,0.8814008235931396,0.7289494276046753,0.8794578313827515,0.7460314631462097
0.8568787574768066,0.8781427145004272,0.8054100275039673,0.8964809775352478,0.837720513343811,0.8840603232383728,0.8201785087585449
0.8178161978721619,0.8359136581420898,0.7426108717918396,0.8709801435470581,0.7853311896324158,0.8380152583122253,0.7491186857223511
0.7991586327552795,0.8339888453483582,0.7035735845565796,0.8262685537338257,0.6782486438751221,0.8451818227767944,0.7288851141929626
0.9480276107788086,0.9572197198867798,0.9347901344299316,0.9648628234863281,0.945874810218811,0.9593122005462646,0.9367443323135376
0.9508863687515259,0.9598288536071777,0.943397581577301,0.9540577530860901,0.938087522983551,0.9618255496025085,0.9425378441810608
0.9796803593635559,0.9778473973274231,0.9588809609413147,0.977871835231781,0.9617636203765869,0.9784301519393921,0.9635015726089478
0.9422991275787354,0.9530983567237854,0.9285114407539368,0.9543275237083435,0.9228748083114624,0.9509758949279785,0.9256464838981628
0.91356360912323,0.910453736782074,0.8884022831916809,0.9173832535743713,0.8913437724113464,0.920950174331665,0.9001972675323486
0.8626762628555298,0.9001837968826294,0.7745323181152344,0.9137526750564575,0.7994289398193359,0.900546133518219,0.7861021757125854
0.7892057299613953,0.8227773904800415,0.748092770576477,0.8399485349655151,0.7551408410072327,0.8134475946426392,0.7568269968032837
0.9300522208213806,0.9384589791297913,0.9072369337081909,0.9450250267982483,0.9222623109817505,0.937977135181427,0.9147207736968994
0.8342188000679016,0.8681638240814209,0.8379163146018982,0.8443344831466675,0.8139522671699524,0.8689973950386047,0.8402177691459656
0.8236560821533203,0.8377225399017334,0.6620345115661621,0.9045040607452393,0.7774280309677124,0.8448458313941956,0.6758763194084167
0.18579444289207458,0.7932949662208557,0.7890101075172424,0.8209195137023926,0.8188257813453674,0.7841253876686096,0.7880985736846924
0.7100762128829956,0.7543920278549194,0.6091609001159668,0.7907223701477051,0.6716366410255432,0.7453088760375977,0.5986409187316895
0.8043206334114075,0.7992007732391357,0.6297629475593567,0.8372332453727722,0.6786227226257324,0.8049790263175964,0.6410266160964966
0.7229287028312683,0.7425915002822876,0.5758940577507019,0.7992285490036011,0.6327342987060547,0.7515124082565308,0.5980432629585266
0.8087915182113647,0.8437005877494812,0.7424206733703613,0.869494616985321,0.7745679020881653,0.8501206636428833,0.7439186573028564
0.6449915170669556,0.6859421730041504,0.5196219086647034,0.7437801361083984,0.5732799768447876,0.6981253027915955,0.5324097871780396
0.805097222328186,0.8027523756027222,0.7194711565971375,0.8282076120376587,0.7327313423156738,0.8045469522476196,0.7245801091194153
0.8782262802124023,0.899159848690033,0.8483784198760986,0.9097791314125061,0.8678000569343567,0.8937386274337769,0.8495194911956787
0.9180997610092163,0.9436958432197571,0.8803537487983704,0.9505535960197449,0.906566858291626,0.9439098238945007,0.8773062825202942
0.8374994993209839,0.882491946220398,0.7984092831611633,0.9150052666664124,0.839881956577301,0.8874727487564087,0.8034992218017578
0.8677634000778198,0.8718493580818176,0.8082017302513123,0.8738921880722046,0.814311683177948,0.8747699856758118,0.8151620030403137
0.8564900159835815,0.8626086711883545,0.828025758266449,0.871630847454071,0.8020251393318176,0.8573431372642517,0.8230300545692444
0.8999814987182617,0.9035694003105164,0.8031994700431824,0.9204418659210205,0.8255133032798767,0.9082571268081665,0.8178509473800659
0.9115020036697388,0.9274307489395142,0.8571720719337463,0.9300569891929626,0.8761938810348511,0.9217626452445984,0.8486520051956177
0.8236890435218811,0.8388175964355469,0.7596010565757751,0.8544435501098633,0.7739803791046143,0.8543392419815063,0.7854249477386475
0.5788706541061401,0.6305221915245056,0.49248963594436646,0.6749957203865051,0.5658257603645325,0.6184641122817993,0.48922494053840637
0.8956232070922852,0.899338960647583,0.8357873558998108,0.90643709897995,0.805241048336029,0.8956758975982666,0.837955117225647
0.9524668455123901,0.9576341509819031,0.910485565662384,0.9520366191864014,0.8898942470550537,0.9579992890357971,0.9115334153175354
